id,id_cliente,nombre_proyecto,duracion,presupuesto,recursos_asignados,resultado,fecha_inicio,fecha_fin,solvencia_economica_empresa,certificaciones_requeridas,precio_hora,fortaleza_tecnologica,experiencia_requerida,numero_perfiles_requeridos,curriculums,titulaciones_empleados,certificacion_empleados,idiomas,lugar_trabajo,horarios_trabajo,plazos,transicion_inicial,facturacion_anual,volumetria,slas,entregables_oferta,disponibilidad_referencias,informacion_adicional
754,2,Proyecto_754,30,199347.81,Recurso A,Fracaso,2022-01-23,2022-02-23,Media,False,34.79,Nivel Medio,Específica,13,29,Más del 75%,True,True,Remoto,Flexible,2,3,3525956.17,True,False,Entregable C,True,Info A
755,10,Proyecto_755,312,617639.64,Recurso A,Fracaso,2022-01-24,2022-02-24,Alta,True,56.82,Nivel Bajo,Específica,1,9,Más del 75%,True,True,Híbrido,Flexible,6,3,2410371.88,False,True,Entregable A,False,Info B
756,30,Proyecto_756,93,441150.4,Recurso C,Fracaso,2022-01-25,2022-02-25,Alta,True,41.37,Nivel Alto,General,13,36,Menos del 25%,False,False,Remoto,Flexible,7,2,1595560.88,True,False,Entregable C,True,Info C
757,45,Proyecto_757,271,581477.23,Recurso C,Exito,2022-01-26,2022-02-26,Media,True,30.45,Nivel Medio,General,4,48,50%-75%,True,True,Presencial,Fijo,11,1,1460838.65,False,False,Entregable C,False,Info A
758,5,Proyecto_758,156,740688.43,Recurso B,Fracaso,2022-01-27,2022-02-27,Media,False,57.85,Nivel Medio,Específica,14,10,Más del 75%,True,True,Presencial,Flexible,1,3,3666134.05,True,False,Entregable C,True,Info B
759,33,Proyecto_759,266,808133.92,Recurso C,Exito,2022-01-28,2022-02-28,Alta,False,42.44,Nivel Bajo,Sin Experiencia,3,19,50%-75%,False,False,Presencial,Flexible,3,4,1420061.4,True,True,Entregable C,True,Info A
760,1,Proyecto_760,67,845299.95,Recurso B,Fracaso,2022-01-29,2022-03-01,Alta,True,36.94,Nivel Medio,Sin Experiencia,5,31,Más del 75%,True,False,Presencial,Flexible,2,4,3587650.51,False,False,Entregable B,True,Info A
761,18,Proyecto_761,24,261435.13,Recurso C,Exito,2022-01-30,2022-03-02,Alta,False,54.44,Nivel Medio,Sin Experiencia,7,17,Más del 75%,True,False,Presencial,Fijo,8,4,1950602.63,True,False,Entregable C,False,Info A
762,32,Proyecto_762,171,40804.44,Recurso C,Exito,2022-01-31,2022-03-03,Media,True,26.33,Nivel Medio,Específica,1,9,50%-75%,True,False,Remoto,Flexible,9,1,3865947.1,True,False,Entregable B,False,Info C
763,47,Proyecto_763,172,741901.79,Recurso C,Fracaso,2022-02-01,2022-03-04,Media,True,93.86,Nivel Experto,Sin Experiencia,12,45,50%-75%,False,True,Presencial,Flexible,2,3,756909.13,False,True,Entregable C,False,Info B
764,49,Proyecto_764,329,115280.29,Recurso A,Exito,2022-02-02,2022-03-05,Baja,False,88.75,Nivel Experto,Específica,11,33,Menos del 25%,False,False,Remoto,Fijo,2,5,1064650.72,True,True,Entregable A,False,Info B
765,11,Proyecto_765,290,321770.39,Recurso A,Exito,2022-02-03,2022-03-06,Alta,False,75.15,Nivel Medio,General,8,34,Más del 75%,True,True,Presencial,Flexible,10,5,3445262.45,False,False,Entregable C,False,Info A
766,21,Proyecto_766,289,13778.96,Recurso A,Fracaso,2022-02-04,2022-03-07,Media,False,24.03,Nivel Experto,Sin Experiencia,6,45,25%-50%,False,False,Remoto,Flexible,9,2,2823144.04,False,False,Entregable C,False,Info B
767,26,Proyecto_767,21,684852.79,Recurso C,Fracaso,2022-02-05,2022-03-08,Alta,True,80.95,Nivel Alto,General,2,24,25%-50%,False,True,Remoto,Flexible,4,1,1059197.8,True,True,Entregable A,False,Info C
768,25,Proyecto_768,283,175460.69,Recurso B,Fracaso,2022-02-06,2022-03-09,Media,True,83.68,Nivel Medio,Sin Experiencia,19,9,Más del 75%,False,False,Remoto,Fijo,5,3,4518993.71,True,False,Entregable A,True,Info A
769,22,Proyecto_769,280,658729.59,Recurso B,Exito,2022-02-07,2022-03-10,Alta,False,80.26,Nivel Alto,Específica,14,7,Más del 75%,True,False,Híbrido,Fijo,11,4,1415923.53,True,False,Entregable C,True,Info C
770,27,Proyecto_770,217,991825.19,Recurso B,Exito,2022-02-08,2022-03-11,Media,True,24.69,Nivel Bajo,Específica,1,16,Más del 75%,False,False,Remoto,Flexible,9,1,2134303.42,False,False,Entregable C,False,Info C
771,49,Proyecto_771,36,81944.16,Recurso B,Exito,2022-02-09,2022-03-12,Baja,False,69.73,Nivel Alto,Específica,10,19,50%-75%,True,True,Remoto,Flexible,6,1,1051325.31,True,True,Entregable B,False,Info B
772,13,Proyecto_772,81,86307.23,Recurso A,Fracaso,2022-02-10,2022-03-13,Baja,True,85.92,Nivel Bajo,Específica,16,39,25%-50%,True,True,Presencial,Flexible,10,3,1970736.71,False,False,Entregable A,False,Info B
773,33,Proyecto_773,69,346976.29,Recurso A,Exito,2022-02-11,2022-03-14,Alta,False,64.08,Nivel Medio,Sin Experiencia,4,6,25%-50%,False,True,Remoto,Flexible,9,2,2483651.41,True,False,Entregable A,False,Info A
774,34,Proyecto_774,154,867722.65,Recurso C,Exito,2022-02-12,2022-03-15,Media,False,69.94,Nivel Bajo,General,11,11,25%-50%,True,False,Remoto,Flexible,9,2,1511472.92,True,True,Entregable B,False,Info C
775,41,Proyecto_775,102,223374.57,Recurso C,Exito,2022-02-13,2022-03-16,Media,True,53.96,Nivel Bajo,Específica,16,12,Más del 75%,False,True,Híbrido,Flexible,7,2,3857013.68,False,False,Entregable C,True,Info B
776,35,Proyecto_776,318,366774.04,Recurso B,Exito,2022-02-14,2022-03-17,Alta,False,59.94,Nivel Alto,Sin Experiencia,1,42,50%-75%,False,False,Presencial,Fijo,10,4,1999968.24,True,True,Entregable C,False,Info A
777,1,Proyecto_777,17,77820.35,Recurso A,Exito,2022-02-15,2022-03-18,Media,False,17.92,Nivel Alto,General,16,13,Más del 75%,True,False,Híbrido,Flexible,9,4,3661074.5,True,True,Entregable A,False,Info A
778,21,Proyecto_778,88,765523.74,Recurso B,Exito,2022-02-16,2022-03-19,Alta,True,69.31,Nivel Alto,Específica,19,12,Menos del 25%,True,False,Híbrido,Flexible,5,3,1075007.27,True,True,Entregable B,False,Info B
779,48,Proyecto_779,36,414223.28,Recurso C,Exito,2022-02-17,2022-03-20,Media,False,21.92,Nivel Medio,General,9,21,Menos del 25%,False,True,Híbrido,Flexible,5,2,1916325.71,True,False,Entregable C,True,Info C
780,6,Proyecto_780,183,761656.25,Recurso C,Fracaso,2022-02-18,2022-03-21,Alta,True,51.98,Nivel Medio,Específica,9,10,25%-50%,False,False,Remoto,Fijo,8,3,89888.53,True,False,Entregable A,True,Info A
781,28,Proyecto_781,59,904571.77,Recurso B,Fracaso,2022-02-19,2022-03-22,Media,False,39.88,Nivel Alto,General,9,20,Más del 75%,False,True,Híbrido,Flexible,10,2,3805256.04,False,False,Entregable C,True,Info B
782,17,Proyecto_782,208,240435.52,Recurso C,Fracaso,2022-02-20,2022-03-23,Alta,True,61.36,Nivel Medio,General,17,36,Menos del 25%,False,False,Híbrido,Fijo,4,1,3148138.89,True,False,Entregable C,True,Info A
783,5,Proyecto_783,358,809322.07,Recurso B,Exito,2022-02-21,2022-03-24,Media,False,26.34,Nivel Medio,Específica,12,28,Menos del 25%,True,False,Presencial,Flexible,9,5,4098225.46,False,False,Entregable C,False,Info B
784,31,Proyecto_784,190,68502.95,Recurso A,Exito,2022-02-22,2022-03-25,Baja,False,73.79,Nivel Bajo,Sin Experiencia,13,24,Más del 75%,True,False,Presencial,Flexible,7,5,2305273.4,True,False,Entregable A,True,Info A
785,5,Proyecto_785,33,899858.91,Recurso B,Fracaso,2022-02-23,2022-03-26,Media,False,82.58,Nivel Bajo,General,8,5,50%-75%,True,True,Presencial,Flexible,7,2,4008716.19,True,False,Entregable B,True,Info C
786,38,Proyecto_786,325,654260.86,Recurso A,Exito,2022-02-24,2022-03-27,Alta,False,28.89,Nivel Alto,Específica,16,37,Más del 75%,False,True,Presencial,Flexible,3,3,3255533.59,False,False,Entregable B,True,Info A
787,3,Proyecto_787,55,875484.46,Recurso A,Fracaso,2022-02-25,2022-03-28,Baja,True,23.87,Nivel Medio,General,18,12,Más del 75%,True,False,Híbrido,Flexible,4,4,67884.02,True,True,Entregable C,True,Info B
788,23,Proyecto_788,24,10186.52,Recurso C,Exito,2022-02-26,2022-03-29,Media,True,27.37,Nivel Bajo,General,1,35,50%-75%,True,True,Presencial,Flexible,7,2,1305786.76,True,False,Entregable B,True,Info B
789,37,Proyecto_789,162,177390.26,Recurso C,Exito,2022-02-27,2022-03-30,Baja,True,89.56,Nivel Experto,Sin Experiencia,1,40,25%-50%,True,True,Remoto,Fijo,11,2,2494762.19,False,False,Entregable C,False,Info B
790,37,Proyecto_790,231,395861.79,Recurso C,Fracaso,2022-02-28,2022-03-31,Media,True,59.9,Nivel Medio,General,12,2,25%-50%,True,False,Híbrido,Flexible,11,4,3112502.38,False,True,Entregable A,True,Info C
791,10,Proyecto_791,215,385707.87,Recurso B,Fracaso,2022-03-01,2022-04-01,Baja,True,54.72,Nivel Experto,General,6,41,25%-50%,False,False,Presencial,Flexible,5,2,374674.78,True,False,Entregable A,True,Info B
792,10,Proyecto_792,282,234463.08,Recurso B,Fracaso,2022-03-02,2022-04-02,Alta,True,24.07,Nivel Alto,Específica,9,45,50%-75%,True,True,Híbrido,Flexible,3,1,3540145.64,False,True,Entregable A,True,Info B
793,19,Proyecto_793,245,387795.82,Recurso C,Fracaso,2022-03-03,2022-04-03,Media,True,70.21,Nivel Medio,Específica,5,39,Menos del 25%,True,False,Presencial,Fijo,1,4,2740503.68,False,False,Entregable C,False,Info C
794,17,Proyecto_794,349,137560.22,Recurso B,Fracaso,2022-03-04,2022-04-04,Media,False,88.78,Nivel Alto,Sin Experiencia,16,42,50%-75%,True,False,Híbrido,Flexible,7,1,2652607.57,False,False,Entregable B,False,Info B
795,21,Proyecto_795,237,418633.52,Recurso C,Exito,2022-03-05,2022-04-05,Alta,False,85.4,Nivel Alto,General,18,9,Más del 75%,True,True,Presencial,Fijo,6,5,1495625.51,False,True,Entregable A,False,Info B
796,14,Proyecto_796,18,804330.79,Recurso B,Exito,2022-03-06,2022-04-06,Baja,False,68.21,Nivel Alto,General,17,22,50%-75%,False,True,Remoto,Flexible,10,4,2994374.34,True,True,Entregable C,False,Info C
797,9,Proyecto_797,175,484279.36,Recurso A,Exito,2022-03-07,2022-04-07,Alta,False,21.4,Nivel Alto,General,18,47,Menos del 25%,False,False,Presencial,Flexible,7,4,186089.8,True,False,Entregable B,False,Info A
798,46,Proyecto_798,328,27820.09,Recurso A,Fracaso,2022-03-08,2022-04-08,Alta,True,24.55,Nivel Alto,Sin Experiencia,1,5,Menos del 25%,True,True,Híbrido,Fijo,2,3,370266.64,False,True,Entregable B,False,Info B
799,1,Proyecto_799,223,427229.6,Recurso C,Fracaso,2022-03-09,2022-04-09,Baja,True,19.19,Nivel Medio,General,19,12,Más del 75%,False,True,Híbrido,Fijo,4,3,3682656.93,True,False,Entregable B,False,Info A
800,45,Proyecto_800,126,36903.27,Recurso B,Fracaso,2022-03-10,2022-04-10,Alta,True,36.89,Nivel Experto,Específica,8,1,25%-50%,False,False,Remoto,Flexible,2,4,1643362.15,False,False,Entregable C,False,Info C
801,13,Proyecto_801,353,966580.98,Recurso B,Fracaso,2022-03-11,2022-04-11,Media,False,26.53,Nivel Medio,Sin Experiencia,3,44,Menos del 25%,False,False,Híbrido,Fijo,8,5,1767487.02,True,False,Entregable C,True,Info B
802,4,Proyecto_802,81,136179.42,Recurso A,Fracaso,2022-03-12,2022-04-12,Media,True,37.1,Nivel Medio,Específica,5,22,Menos del 25%,False,False,Remoto,Fijo,7,2,1081506.76,True,False,Entregable C,True,Info B
803,1,Proyecto_803,73,710611.44,Recurso A,Fracaso,2022-03-13,2022-04-13,Media,False,47.73,Nivel Medio,Específica,8,38,Menos del 25%,True,False,Híbrido,Flexible,1,3,2255822.43,False,False,Entregable A,False,Info C
804,49,Proyecto_804,214,973048.56,Recurso C,Exito,2022-03-14,2022-04-14,Alta,True,95.15,Nivel Bajo,Sin Experiencia,19,19,Más del 75%,False,True,Híbrido,Flexible,2,5,307367.49,False,False,Entregable C,True,Info B
805,40,Proyecto_805,218,827778.66,Recurso A,Exito,2022-03-15,2022-04-15,Media,True,66.88,Nivel Bajo,Específica,18,16,Menos del 25%,False,True,Remoto,Flexible,2,5,1536797.96,True,True,Entregable A,False,Info A
806,32,Proyecto_806,81,702322.22,Recurso C,Exito,2022-03-16,2022-04-16,Media,True,85.97,Nivel Medio,General,18,31,25%-50%,True,False,Híbrido,Fijo,4,3,2659263.41,True,True,Entregable A,True,Info A
807,34,Proyecto_807,286,841066.3,Recurso A,Exito,2022-03-17,2022-04-17,Media,True,75.38,Nivel Experto,Sin Experiencia,1,3,Más del 75%,True,False,Híbrido,Flexible,3,2,2354878.01,True,True,Entregable A,True,Info C
808,28,Proyecto_808,283,981980.71,Recurso A,Exito,2022-03-18,2022-04-18,Media,False,24.56,Nivel Medio,Específica,15,23,25%-50%,True,False,Remoto,Flexible,1,3,4998364.73,False,False,Entregable C,False,Info B
809,31,Proyecto_809,329,625131.05,Recurso B,Fracaso,2022-03-19,2022-04-19,Media,False,77.55,Nivel Alto,General,18,42,Menos del 25%,True,False,Presencial,Fijo,2,5,1974385.03,True,True,Entregable A,True,Info B
810,8,Proyecto_810,347,563592.96,Recurso A,Fracaso,2022-03-20,2022-04-20,Media,True,38.38,Nivel Bajo,General,7,18,Menos del 25%,False,True,Remoto,Fijo,11,1,1965645.34,False,False,Entregable C,False,Info C
811,39,Proyecto_811,104,631955.73,Recurso A,Fracaso,2022-03-21,2022-04-21,Alta,False,69.32,Nivel Bajo,Específica,16,26,25%-50%,True,True,Híbrido,Flexible,9,3,2542729.8,False,True,Entregable C,False,Info A
812,26,Proyecto_812,175,537349.13,Recurso C,Fracaso,2022-03-22,2022-04-22,Media,True,43.98,Nivel Medio,General,16,13,Más del 75%,False,False,Presencial,Fijo,1,5,992000.4,False,False,Entregable A,True,Info A
813,34,Proyecto_813,41,638738.21,Recurso A,Fracaso,2022-03-23,2022-04-23,Media,True,99.8,Nivel Medio,Sin Experiencia,15,18,Más del 75%,False,False,Presencial,Fijo,9,3,4387706.89,True,False,Entregable A,False,Info C
814,3,Proyecto_814,20,455343.79,Recurso C,Fracaso,2022-03-24,2022-04-24,Baja,True,37.4,Nivel Experto,Específica,6,3,25%-50%,True,True,Presencial,Fijo,7,5,2882725.55,False,False,Entregable A,True,Info B
815,12,Proyecto_815,310,226258.75,Recurso A,Exito,2022-03-25,2022-04-25,Alta,True,38.73,Nivel Experto,General,9,23,Menos del 25%,True,True,Remoto,Flexible,2,2,1000932.81,True,False,Entregable C,True,Info A
816,1,Proyecto_816,226,129044.75,Recurso A,Fracaso,2022-03-26,2022-04-26,Alta,False,94.11,Nivel Alto,General,7,3,50%-75%,False,True,Presencial,Flexible,2,5,3977535.88,False,False,Entregable C,False,Info B
817,44,Proyecto_817,298,77657.53,Recurso C,Fracaso,2022-03-27,2022-04-27,Alta,True,17.09,Nivel Medio,Específica,14,25,25%-50%,False,True,Presencial,Flexible,5,4,219944.25,True,True,Entregable A,False,Info A
818,5,Proyecto_818,111,270682.63,Recurso B,Fracaso,2022-03-28,2022-04-28,Alta,True,74.22,Nivel Medio,Específica,11,27,25%-50%,True,False,Presencial,Fijo,5,1,4913692.79,True,False,Entregable A,False,Info B
819,30,Proyecto_819,276,55662.33,Recurso C,Fracaso,2022-03-29,2022-04-29,Media,False,76.65,Nivel Medio,Específica,16,44,25%-50%,True,True,Híbrido,Flexible,4,5,4332489.21,False,True,Entregable B,False,Info A
820,30,Proyecto_820,223,571499.07,Recurso C,Exito,2022-03-30,2022-04-30,Media,True,86.09,Nivel Bajo,Específica,6,27,Menos del 25%,True,True,Remoto,Flexible,10,3,2919215.3,False,False,Entregable A,False,Info B
821,17,Proyecto_821,188,290990.16,Recurso C,Exito,2022-03-31,2022-05-01,Baja,False,97.83,Nivel Alto,Sin Experiencia,16,39,Más del 75%,False,True,Remoto,Fijo,10,3,600913.53,True,False,Entregable B,True,Info C
822,48,Proyecto_822,97,826289.46,Recurso B,Fracaso,2022-04-01,2022-05-02,Baja,True,97.93,Nivel Experto,Específica,16,25,Menos del 25%,False,False,Híbrido,Fijo,3,5,1115600.23,True,False,Entregable B,False,Info A
823,47,Proyecto_823,50,83498.46,Recurso A,Exito,2022-04-02,2022-05-03,Alta,True,20.55,Nivel Bajo,Sin Experiencia,12,24,25%-50%,True,False,Presencial,Flexible,4,4,1433204.09,False,True,Entregable C,True,Info C
824,23,Proyecto_824,85,234087.98,Recurso C,Exito,2022-04-03,2022-05-04,Baja,True,84.86,Nivel Bajo,Sin Experiencia,17,8,Menos del 25%,False,True,Híbrido,Fijo,10,5,1243107.1,False,False,Entregable C,False,Info A
825,15,Proyecto_825,55,732943.69,Recurso C,Fracaso,2022-04-04,2022-05-05,Baja,True,69.94,Nivel Bajo,Específica,5,9,Menos del 25%,True,True,Híbrido,Flexible,4,2,2512724.05,True,True,Entregable B,True,Info A
826,37,Proyecto_826,169,602820.21,Recurso B,Fracaso,2022-04-05,2022-05-06,Alta,True,70.02,Nivel Bajo,Sin Experiencia,13,46,25%-50%,False,False,Presencial,Flexible,2,4,4725573.83,True,False,Entregable B,True,Info A
827,21,Proyecto_827,89,73846.36,Recurso C,Fracaso,2022-04-06,2022-05-07,Alta,True,25.91,Nivel Alto,Específica,8,37,Menos del 25%,False,False,Presencial,Flexible,5,5,2248654.29,False,True,Entregable A,True,Info B
828,14,Proyecto_828,319,878467.06,Recurso A,Fracaso,2022-04-07,2022-05-08,Baja,False,70.27,Nivel Medio,Específica,5,30,50%-75%,True,True,Remoto,Fijo,5,1,3324744.61,True,True,Entregable B,True,Info A
829,2,Proyecto_829,95,878489.15,Recurso B,Fracaso,2022-04-08,2022-05-09,Media,True,98.51,Nivel Experto,General,12,19,Menos del 25%,True,False,Presencial,Fijo,5,4,3458486.87,False,True,Entregable A,True,Info C
830,11,Proyecto_830,101,337103.92,Recurso A,Exito,2022-04-09,2022-05-10,Baja,False,92.5,Nivel Experto,Específica,9,16,Menos del 25%,True,True,Híbrido,Flexible,11,5,4364324.59,False,False,Entregable C,False,Info B
831,39,Proyecto_831,157,347001.78,Recurso A,Fracaso,2022-04-10,2022-05-11,Baja,False,52.33,Nivel Bajo,General,3,24,Más del 75%,False,False,Híbrido,Flexible,11,1,217415.37,False,False,Entregable A,True,Info B
832,38,Proyecto_832,170,989138.07,Recurso B,Fracaso,2022-04-11,2022-05-12,Media,True,18.4,Nivel Bajo,Sin Experiencia,3,44,Más del 75%,False,True,Presencial,Flexible,10,5,2051433.79,False,True,Entregable C,False,Info A
833,34,Proyecto_833,211,629914.41,Recurso C,Fracaso,2022-04-12,2022-05-13,Media,False,45.79,Nivel Alto,General,1,21,25%-50%,True,True,Remoto,Flexible,1,2,3934438.81,True,False,Entregable B,True,Info B
834,38,Proyecto_834,251,536003.36,Recurso A,Exito,2022-04-13,2022-05-14,Alta,True,85.24,Nivel Bajo,Sin Experiencia,18,36,25%-50%,False,False,Híbrido,Fijo,6,3,4083591.72,False,False,Entregable B,False,Info A
835,34,Proyecto_835,362,839770.66,Recurso A,Fracaso,2022-04-14,2022-05-15,Alta,False,74.63,Nivel Experto,Específica,12,40,Más del 75%,True,True,Presencial,Flexible,11,5,4640296.45,False,False,Entregable B,True,Info C
836,18,Proyecto_836,11,292437.43,Recurso A,Fracaso,2022-04-15,2022-05-16,Baja,True,54.04,Nivel Experto,Sin Experiencia,9,39,50%-75%,False,False,Remoto,Flexible,2,4,3528832.08,True,True,Entregable A,True,Info B
837,30,Proyecto_837,234,434890.77,Recurso A,Fracaso,2022-04-16,2022-05-17,Media,False,19.68,Nivel Medio,Sin Experiencia,9,47,Menos del 25%,True,False,Remoto,Fijo,7,5,1263512.03,True,True,Entregable C,False,Info B
838,15,Proyecto_838,298,275098.91,Recurso B,Exito,2022-04-17,2022-05-18,Alta,False,51.29,Nivel Medio,Específica,18,6,50%-75%,False,False,Híbrido,Flexible,4,5,2553045.43,False,False,Entregable C,False,Info C
839,27,Proyecto_839,242,791269.24,Recurso B,Fracaso,2022-04-18,2022-05-19,Baja,True,54.87,Nivel Experto,Sin Experiencia,18,5,50%-75%,False,True,Híbrido,Flexible,5,5,210109.18,False,True,Entregable C,True,Info C
840,34,Proyecto_840,86,577615.85,Recurso A,Fracaso,2022-04-19,2022-05-20,Media,False,93.93,Nivel Experto,Específica,7,14,Más del 75%,False,True,Remoto,Flexible,5,5,3252295.29,False,False,Entregable C,True,Info A
841,38,Proyecto_841,125,662236.82,Recurso C,Fracaso,2022-04-20,2022-05-21,Baja,True,69.49,Nivel Alto,General,4,45,25%-50%,False,True,Remoto,Flexible,5,4,2793761.3,False,False,Entregable C,False,Info B
842,33,Proyecto_842,163,259784.18,Recurso A,Exito,2022-04-21,2022-05-22,Alta,True,41.49,Nivel Alto,Específica,13,42,Menos del 25%,True,False,Remoto,Flexible,2,4,3350839.59,False,True,Entregable A,True,Info C
843,24,Proyecto_843,112,228023.05,Recurso C,Fracaso,2022-04-22,2022-05-23,Alta,True,59.65,Nivel Experto,Específica,17,4,25%-50%,False,True,Presencial,Fijo,5,5,4654195.74,False,True,Entregable C,True,Info B
844,15,Proyecto_844,203,493490.88,Recurso A,Fracaso,2022-04-23,2022-05-24,Media,True,20.61,Nivel Bajo,Sin Experiencia,2,8,50%-75%,True,True,Híbrido,Fijo,3,3,3452019.23,True,False,Entregable B,False,Info C
845,30,Proyecto_845,175,740190.09,Recurso C,Fracaso,2022-04-24,2022-05-25,Baja,True,97.67,Nivel Medio,General,14,24,50%-75%,True,True,Remoto,Fijo,4,5,1636227.16,True,False,Entregable C,True,Info B
846,42,Proyecto_846,99,529987.36,Recurso A,Exito,2022-04-25,2022-05-26,Media,False,45.61,Nivel Experto,Específica,3,11,25%-50%,True,True,Híbrido,Fijo,2,4,1033746.49,False,False,Entregable B,True,Info C
847,17,Proyecto_847,183,42319.22,Recurso C,Fracaso,2022-04-26,2022-05-27,Alta,False,55.62,Nivel Bajo,General,5,17,25%-50%,True,False,Híbrido,Flexible,4,2,4280449.22,True,True,Entregable A,False,Info B
848,5,Proyecto_848,131,869865.99,Recurso A,Fracaso,2022-04-27,2022-05-28,Alta,False,45.2,Nivel Experto,General,14,21,Más del 75%,False,True,Híbrido,Fijo,9,5,1011944.11,True,True,Entregable A,True,Info A
849,29,Proyecto_849,152,74040.02,Recurso A,Fracaso,2022-04-28,2022-05-29,Baja,True,73.01,Nivel Medio,Sin Experiencia,3,26,25%-50%,True,False,Remoto,Fijo,8,5,849967.42,False,False,Entregable B,False,Info B
850,4,Proyecto_850,115,956266.24,Recurso C,Exito,2022-04-29,2022-05-30,Baja,False,71.29,Nivel Medio,Específica,7,43,25%-50%,False,False,Presencial,Fijo,11,5,1072729.8,True,False,Entregable C,False,Info A
851,10,Proyecto_851,314,34890.54,Recurso B,Exito,2022-04-30,2022-05-31,Baja,False,75.8,Nivel Alto,Sin Experiencia,18,48,Más del 75%,False,False,Remoto,Fijo,3,5,2568762.2,True,True,Entregable A,True,Info A
852,17,Proyecto_852,326,697505.95,Recurso C,Fracaso,2022-05-01,2022-06-01,Media,False,37.79,Nivel Alto,Específica,13,44,25%-50%,False,False,Híbrido,Fijo,1,1,664727.84,False,False,Entregable A,True,Info A
853,10,Proyecto_853,132,91384.99,Recurso B,Exito,2022-05-02,2022-06-02,Baja,False,41.83,Nivel Alto,General,10,45,50%-75%,False,True,Remoto,Fijo,1,5,4693685.74,False,True,Entregable A,False,Info B
854,17,Proyecto_854,18,911569.81,Recurso A,Exito,2022-05-03,2022-06-03,Baja,False,25.65,Nivel Alto,Específica,13,27,25%-50%,True,True,Remoto,Fijo,6,4,4832955.85,False,True,Entregable C,False,Info B
855,20,Proyecto_855,271,469788.9,Recurso C,Exito,2022-05-04,2022-06-04,Alta,True,70.72,Nivel Medio,Específica,16,16,Menos del 25%,False,True,Híbrido,Fijo,3,4,4870319.17,True,False,Entregable B,True,Info A
856,24,Proyecto_856,82,146148.54,Recurso C,Fracaso,2022-05-05,2022-06-05,Alta,True,18.38,Nivel Bajo,General,9,26,50%-75%,True,False,Híbrido,Flexible,4,1,243667.78,False,False,Entregable B,False,Info C
857,5,Proyecto_857,232,347407.54,Recurso C,Fracaso,2022-05-06,2022-06-06,Baja,False,65.8,Nivel Bajo,General,2,33,Más del 75%,False,True,Remoto,Fijo,1,5,4733677.76,True,True,Entregable C,True,Info B
858,34,Proyecto_858,50,173176.43,Recurso B,Exito,2022-05-07,2022-06-07,Baja,True,88.92,Nivel Bajo,Específica,5,31,50%-75%,False,False,Remoto,Flexible,8,3,4987203.92,False,False,Entregable A,False,Info B
859,6,Proyecto_859,213,178876.09,Recurso B,Exito,2022-05-08,2022-06-08,Alta,True,90.72,Nivel Experto,Sin Experiencia,17,48,Más del 75%,True,True,Remoto,Fijo,1,5,4715024.09,False,True,Entregable C,False,Info B
860,2,Proyecto_860,273,948627.24,Recurso A,Exito,2022-05-09,2022-06-09,Baja,False,53.17,Nivel Alto,Específica,4,47,Menos del 25%,False,True,Remoto,Fijo,5,4,3371147.58,False,True,Entregable C,False,Info B
861,13,Proyecto_861,337,450793.65,Recurso B,Fracaso,2022-05-10,2022-06-10,Media,False,54.04,Nivel Alto,General,17,6,Menos del 25%,False,True,Presencial,Fijo,6,2,3521089.25,False,True,Entregable B,True,Info A
862,43,Proyecto_862,187,790914.24,Recurso B,Fracaso,2022-05-11,2022-06-11,Media,True,21.54,Nivel Medio,Sin Experiencia,9,44,50%-75%,False,False,Remoto,Flexible,2,2,655152.05,True,False,Entregable C,False,Info C
863,43,Proyecto_863,357,643209.51,Recurso A,Exito,2022-05-12,2022-06-12,Media,False,72.02,Nivel Medio,General,2,8,25%-50%,False,True,Presencial,Flexible,7,3,4377770.53,True,False,Entregable C,False,Info C
864,48,Proyecto_864,327,679662.1,Recurso C,Exito,2022-05-13,2022-06-13,Baja,True,84.81,Nivel Experto,General,18,7,50%-75%,False,False,Híbrido,Fijo,7,5,345215.94,False,False,Entregable A,False,Info C
865,11,Proyecto_865,93,140376.5,Recurso C,Exito,2022-05-14,2022-06-14,Alta,True,35.8,Nivel Experto,Sin Experiencia,11,34,50%-75%,True,False,Presencial,Flexible,1,1,1622766.21,True,True,Entregable A,False,Info C
866,47,Proyecto_866,327,241842.6,Recurso A,Exito,2022-05-15,2022-06-15,Baja,False,50.81,Nivel Bajo,General,13,44,Menos del 25%,False,False,Híbrido,Fijo,4,5,4956200.64,False,True,Entregable B,True,Info A
867,23,Proyecto_867,120,788882.83,Recurso C,Fracaso,2022-05-16,2022-06-16,Baja,True,86.3,Nivel Medio,General,8,14,Más del 75%,False,True,Presencial,Flexible,4,3,2140523.0,False,True,Entregable A,False,Info B
868,16,Proyecto_868,260,971058.54,Recurso B,Exito,2022-05-17,2022-06-17,Alta,True,89.56,Nivel Alto,General,1,16,50%-75%,True,True,Híbrido,Flexible,5,3,699223.31,True,True,Entregable C,True,Info B
869,31,Proyecto_869,16,270048.89,Recurso A,Fracaso,2022-05-18,2022-06-18,Alta,True,35.67,Nivel Bajo,General,17,43,25%-50%,False,False,Remoto,Flexible,1,3,4848008.58,True,False,Entregable C,False,Info A
870,11,Proyecto_870,93,278853.08,Recurso A,Exito,2022-05-19,2022-06-19,Alta,False,61.8,Nivel Alto,General,12,9,Menos del 25%,True,False,Presencial,Fijo,1,2,4921491.25,False,False,Entregable C,False,Info B
