duracion,presupuesto,facturacion_anual,fortaleza_tecnologica,experiencia_requerida,lugar_trabajo,numero_perfiles_requeridos,precio_hora,volumetria,exito,prob_exito
5,506875,Menos de 250k,Básico,Sin Experiencia,Híbrido,2,Por debajo del mercado,134,1,50.2
4,100379,Más de 1M,Básico,General,Presencial,9,Dentro del mercado,117,0,28.15
17,219189,Menos de 250k,Intermedio,Específica,Remoto,6,Por encima del mercado,178,1,16.96
9,584858,250k a 1M,Intermedio,General,Híbrido,4,Por encima del mercado,60,1,40.72
18,702071,250k a 1M,Básico,Sin Experiencia,Presencial,9,Dentro del mercado,120,0,19.91
9,621815,Menos de 250k,Experto,Sin Experiencia,Remoto,6,Por encima del mercado,10,1,39.42
20,653820,250k a 1M,Experto,General,Presencial,6,Por debajo del mercado,74,0,21.24
6,1017921,Menos de 250k,Experto,Sin Experiencia,Híbrido,5,Por debajo del mercado,85,1,55.32
21,605677,250k a 1M,Experto,Específica,Presencial,4,Dentro del mercado,178,0,22.3
13,447016,250k a 1M,Básico,General,Presencial,6,Por debajo del mercado,99,1,27.01
14,474671,Menos de 250k,Intermedio,Específica,Remoto,10,Por debajo del mercado,146,1,18.72
6,827000,Menos de 250k,Experto,Específica,Híbrido,1,Por encima del mercado,55,1,58.72
16,246162,Más de 1M,Básico,Específica,Presencial,11,Por debajo del mercado,83,0,7.65
17,747592,Menos de 250k,Intermedio,Sin Experiencia,Remoto,2,Por debajo del mercado,58,1,37.1
10,503234,Menos de 250k,Experto,Sin Experiencia,Híbrido,6,Por encima del mercado,50,1,34.67
1,333684,Más de 1M,Intermedio,General,Remoto,1,Dentro del mercado,54,1,54.68
5,209970,Menos de 250k,Experto,General,Híbrido,9,Dentro del mercado,69,1,27.43
5,796119,Menos de 250k,Intermedio,Específica,Remoto,1,Por encima del mercado,202,1,59.04
15,328528,Más de 1M,Experto,Sin Experiencia,Remoto,8,Por encima del mercado,97,1,16.99
9,512472,Menos de 250k,Experto,Sin Experiencia,Remoto,4,Por debajo del mercado,32,1,38.91
9,305050,Menos de 250k,Intermedio,Sin Experiencia,Presencial,5,Por debajo del mercado,74,1,33.06
9,893172,Más de 1M,Intermedio,General,Presencial,1,Dentro del mercado,151,1,55.55
21,519635,Más de 1M,Intermedio,Sin Experiencia,Remoto,9,Dentro del mercado,65,0,10.98
12,230724,250k a 1M,Básico,Específica,Híbrido,5,Por encima del mercado,174,1,26.2
13,414237,Menos de 250k,Básico,Específica,Remoto,7,Por debajo del mercado,151,1,24.07
8,778627,250k a 1M,Intermedio,Específica,Presencial,1,Por encima del mercado,90,1,53.66
12,304634,250k a 1M,Básico,Sin Experiencia,Híbrido,2,Dentro del mercado,67,1,33.26
6,427714,Más de 1M,Experto,Específica,Presencial,6,Dentro del mercado,52,1,38.95
14,737430,Menos de 250k,Intermedio,Específica,Remoto,1,Por encima del mercado,110,1,43.0
5,568458,Menos de 250k,Básico,General,Presencial,6,Por debajo del mercado,121,1,43.51
16,256108,Más de 1M,Intermedio,General,Presencial,3,Por debajo del mercado,167,1,22.93
8,544670,250k a 1M,Experto,Sin Experiencia,Presencial,3,Por encima del mercado,118,1,45.63
18,469450,Más de 1M,Experto,Sin Experiencia,Remoto,7,Dentro del mercado,82,1,19.18
23,510483,Menos de 250k,Básico,Sin Experiencia,Presencial,6,Por encima del mercado,169,0,12.66
12,689312,Más de 1M,Experto,Sin Experiencia,Remoto,2,Por encima del mercado,141,1,43.97
20,548117,Menos de 250k,Intermedio,Sin Experiencia,Remoto,8,Por debajo del mercado,66,0,13.85
17,481444,250k a 1M,Básico,General,Presencial,7,Dentro del mercado,96,1,21.49
3,471618,Menos de 250k,Intermedio,General,Híbrido,1,Dentro del mercado,133,1,54.12
13,715361,250k a 1M,Intermedio,General,Presencial,4,Por debajo del mercado,115,1,38.59
15,355931,250k a 1M,Intermedio,Específica,Presencial,6,Dentro del mercado,50,1,21.65
16,66419,Menos de 250k,Experto,Específica,Presencial,5,Dentro del mercado,109,0,16.35
13,454941,Menos de 250k,Intermedio,General,Híbrido,1,Por debajo del mercado,66,1,37.59
13,575653,250k a 1M,Experto,General,Híbrido,5,Dentro del mercado,103,1,32.36
12,416728,Más de 1M,Intermedio,Sin Experiencia,Remoto,7,Dentro del mercado,35,1,25.82
13,394931,Menos de 250k,Experto,General,Híbrido,5,Por encima del mercado,55,1,29.03
5,427150,250k a 1M,Experto,Sin Experiencia,Híbrido,5,Dentro del mercado,205,1,42.58
11,495089,250k a 1M,Experto,General,Presencial,8,Por encima del mercado,79,1,28.62
3,240341,Más de 1M,Intermedio,Sin Experiencia,Remoto,1,Por encima del mercado,156,1,48.54
9,632277,Menos de 250k,Intermedio,General,Remoto,7,Por encima del mercado,94,1,36.36
8,50000,250k a 1M,Experto,Sin Experiencia,Híbrido,6,Por debajo del mercado,40,0,25.12
8,608001,Más de 1M,Intermedio,Específica,Híbrido,1,Por debajo del mercado,46,1,49.75
6,562660,250k a 1M,Experto,Específica,Presencial,7,Dentro del mercado,60,1,40.4
14,599405,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,10,Por encima del mercado,207,0,21.46
10,114315,Más de 1M,Experto,Sin Experiencia,Híbrido,6,Dentro del mercado,88,0,24.04
9,558566,250k a 1M,Experto,Específica,Remoto,7,Dentro del mercado,109,1,34.84
4,391500,Más de 1M,Básico,General,Híbrido,2,Dentro del mercado,134,1,50.26
10,820438,Menos de 250k,Intermedio,Sin Experiencia,Presencial,3,Dentro del mercado,125,1,47.2
19,572344,Más de 1M,Intermedio,General,Remoto,2,Dentro del mercado,143,0,28.96
19,264654,Menos de 250k,Básico,Específica,Remoto,6,Por encima del mercado,74,0,12.63
14,161899,250k a 1M,Experto,Específica,Híbrido,3,Por encima del mercado,41,0,23.42
10,377046,Menos de 250k,Experto,Sin Experiencia,Presencial,3,Por encima del mercado,53,1,35.86
15,662312,250k a 1M,Básico,General,Remoto,7,Por encima del mercado,23,1,26.75
8,730491,250k a 1M,Básico,Específica,Presencial,10,Por debajo del mercado,74,0,34.92
10,536280,Menos de 250k,Experto,General,Presencial,5,Por encima del mercado,10,1,36.93
8,516006,250k a 1M,Intermedio,Específica,Híbrido,1,Por encima del mercado,136,1,48.33
17,433591,Más de 1M,Básico,Sin Experiencia,Presencial,5,Por encima del mercado,129,1,21.52
17,495729,250k a 1M,Básico,General,Remoto,6,Por debajo del mercado,51,1,23.44
12,743145,Menos de 250k,Básico,General,Híbrido,7,Dentro del mercado,31,1,33.94
22,430676,Más de 1M,Básico,Sin Experiencia,Remoto,4,Por debajo del mercado,176,0,15.4
14,631760,Más de 1M,Básico,Sin Experiencia,Presencial,8,Por encima del mercado,148,1,26.38
14,394316,250k a 1M,Básico,Sin Experiencia,Presencial,7,Por encima del mercado,87,1,21.93
13,702655,250k a 1M,Experto,Sin Experiencia,Híbrido,4,Por debajo del mercado,66,1,36.86
4,615745,Menos de 250k,Experto,Específica,Híbrido,7,Dentro del mercado,102,1,43.09
7,694424,Más de 1M,Básico,General,Remoto,8,Por debajo del mercado,28,1,40.72
12,876424,Menos de 250k,Experto,Específica,Remoto,2,Por debajo del mercado,115,1,49.0
12,50000,250k a 1M,Intermedio,Sin Experiencia,Presencial,8,Por encima del mercado,40,0,15.95
16,650754,Más de 1M,Intermedio,Específica,Híbrido,5,Por debajo del mercado,10,1,31.09
8,593825,Menos de 250k,Básico,Específica,Presencial,4,Por debajo del mercado,59,1,43.01
12,589500,Menos de 250k,Intermedio,General,Presencial,5,Por debajo del mercado,49,1,34.68
13,548118,Menos de 250k,Intermedio,General,Remoto,9,Por debajo del mercado,190,1,25.37
13,547976,Menos de 250k,Experto,General,Remoto,9,Por debajo del mercado,184,1,24.99
12,567273,Menos de 250k,Experto,Sin Experiencia,Remoto,6,Por debajo del mercado,44,1,31.16
4,681199,Más de 1M,Experto,Sin Experiencia,Híbrido,6,Por encima del mercado,95,1,49.45
1,665259,Menos de 250k,Experto,General,Remoto,5,Por encima del mercado,67,1,55.59
6,495008,Más de 1M,Intermedio,Específica,Híbrido,13,Por encima del mercado,192,0,25.6
9,462505,Menos de 250k,Básico,General,Presencial,3,Por encima del mercado,10,1,40.98
5,504031,250k a 1M,Experto,Sin Experiencia,Híbrido,4,Por debajo del mercado,123,1,47.07
12,417425,250k a 1M,Intermedio,Específica,Remoto,6,Por debajo del mercado,164,1,29.18
19,856047,Menos de 250k,Experto,Sin Experiencia,Híbrido,2,Por debajo del mercado,73,0,35.94
16,245847,250k a 1M,Intermedio,General,Híbrido,8,Por debajo del mercado,101,1,12.59
15,649958,Más de 1M,Experto,General,Remoto,1,Por encima del mercado,153,1,39.59
18,648768,Menos de 250k,Básico,Específica,Remoto,3,Por encima del mercado,45,1,30.65
6,393922,Más de 1M,Experto,General,Presencial,4,Por debajo del mercado,132,1,41.5
9,559210,Menos de 250k,Básico,Sin Experiencia,Híbrido,2,Por debajo del mercado,23,1,44.58
16,752592,250k a 1M,Experto,Sin Experiencia,Presencial,8,Por debajo del mercado,20,1,26.42
9,433995,Más de 1M,Experto,Sin Experiencia,Presencial,1,Por debajo del mercado,143,1,43.49
9,762387,250k a 1M,Experto,Específica,Híbrido,2,Dentro del mercado,52,1,49.04
23,723647,250k a 1M,Intermedio,Sin Experiencia,Presencial,3,Dentro del mercado,109,0,23.53
13,358028,Menos de 250k,Intermedio,General,Híbrido,8,Dentro del mercado,41,1,22.94
23,278388,Más de 1M,Básico,Específica,Presencial,9,Dentro del mercado,114,0,0.61
1,533086,250k a 1M,Básico,Sin Experiencia,Presencial,7,Por debajo del mercado,17,1,48.43
8,251940,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,1,Por debajo del mercado,165,1,40.49
14,50000,Menos de 250k,Básico,General,Remoto,3,Por debajo del mercado,141,0,20.88
13,402118,Menos de 250k,Básico,General,Híbrido,10,Dentro del mercado,70,1,19.68
1,934850,250k a 1M,Intermedio,Específica,Remoto,5,Dentro del mercado,10,1,61.53
11,410569,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,1,Por debajo del mercado,90,1,40.56
27,575901,Más de 1M,Intermedio,Sin Experiencia,Híbrido,12,Dentro del mercado,82,0,0.0
13,639998,Más de 1M,Intermedio,General,Remoto,3,Por encima del mercado,73,1,36.95
16,491765,250k a 1M,Experto,Específica,Remoto,5,Dentro del mercado,153,1,26.68
8,433275,Más de 1M,Intermedio,General,Híbrido,3,Dentro del mercado,161,1,41.38
13,745743,Menos de 250k,Básico,General,Híbrido,2,Dentro del mercado,121,1,41.94
12,507983,250k a 1M,Experto,Específica,Híbrido,9,Dentro del mercado,175,1,25.05
19,481723,Menos de 250k,Experto,Sin Experiencia,Remoto,6,Por debajo del mercado,10,0,19.68
19,659499,250k a 1M,Básico,Sin Experiencia,Híbrido,6,Por encima del mercado,85,0,23.73
14,294087,250k a 1M,Experto,Sin Experiencia,Remoto,1,Por debajo del mercado,82,1,30.95
12,247378,Menos de 250k,Básico,Específica,Presencial,4,Dentro del mercado,142,1,27.27
2,175019,Más de 1M,Experto,Específica,Remoto,3,Dentro del mercado,84,0,44.9
2,613602,Más de 1M,Experto,Específica,Presencial,3,Dentro del mercado,128,1,57.43
12,467267,250k a 1M,Básico,Específica,Híbrido,6,Dentro del mercado,76,1,28.06
17,665272,Menos de 250k,Básico,Específica,Híbrido,4,Dentro del mercado,66,1,29.91
20,510182,Menos de 250k,Básico,General,Remoto,7,Por encima del mercado,140,0,15.28
7,225809,250k a 1M,Básico,Sin Experiencia,Presencial,7,Por debajo del mercado,100,1,30.22
3,428877,Más de 1M,Intermedio,Específica,Híbrido,4,Dentro del mercado,115,1,48.42
18,679359,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,6,Por encima del mercado,38,1,24.93
7,447566,Más de 1M,Básico,Específica,Presencial,4,Por debajo del mercado,134,1,42.11
3,737363,Más de 1M,Intermedio,Sin Experiencia,Híbrido,3,Por debajo del mercado,46,1,58.93
9,409286,250k a 1M,Básico,General,Híbrido,2,Por debajo del mercado,186,1,41.53
9,643872,250k a 1M,Básico,Sin Experiencia,Remoto,5,Dentro del mercado,87,1,40.69
20,143482,Más de 1M,Experto,Sin Experiencia,Híbrido,3,Dentro del mercado,79,0,14.84
17,454711,Menos de 250k,Básico,Específica,Presencial,9,Por encima del mercado,145,1,14.44
8,422586,Menos de 250k,Básico,Sin Experiencia,Híbrido,10,Por encima del mercado,97,1,28.18
20,220426,250k a 1M,Básico,General,Remoto,6,Por debajo del mercado,136,0,8.68
13,722384,Más de 1M,Básico,General,Híbrido,6,Dentro del mercado,85,1,35.35
18,371987,Menos de 250k,Experto,General,Presencial,5,Por debajo del mercado,136,0,18.58
20,351344,Menos de 250k,Básico,Específica,Híbrido,12,Por debajo del mercado,96,0,1.27
10,760260,250k a 1M,Experto,Específica,Presencial,11,Por encima del mercado,143,0,29.86
15,532290,Más de 1M,Básico,Específica,Remoto,4,Dentro del mercado,158,1,28.82
10,655960,Menos de 250k,Experto,Específica,Híbrido,4,Por encima del mercado,21,1,41.66
18,159459,250k a 1M,Intermedio,Específica,Híbrido,6,Dentro del mercado,118,0,12.72
13,340292,Menos de 250k,Experto,General,Remoto,1,Por debajo del mercado,191,1,34.68
18,917278,Menos de 250k,Experto,Sin Experiencia,Presencial,1,Por debajo del mercado,131,1,41.33
21,670809,Menos de 250k,Básico,General,Presencial,1,Por debajo del mercado,222,0,29.52
15,285333,250k a 1M,Experto,Específica,Híbrido,4,Dentro del mercado,54,1,23.47
11,545006,Más de 1M,Experto,General,Presencial,2,Por debajo del mercado,113,1,40.23
12,300870,250k a 1M,Básico,Sin Experiencia,Presencial,9,Dentro del mercado,124,1,19.56
1,778767,Más de 1M,Intermedio,Específica,Híbrido,1,Dentro del mercado,74,1,65.8
8,50000,Menos de 250k,Intermedio,General,Presencial,1,Por encima del mercado,38,0,36.38
18,555059,Más de 1M,Intermedio,General,Presencial,1,Por debajo del mercado,208,1,32.55
18,552056,Menos de 250k,Experto,Sin Experiencia,Híbrido,3,Por encima del mercado,156,1,27.97
8,277474,Menos de 250k,Básico,Específica,Híbrido,4,Dentro del mercado,128,1,36.67
13,445370,250k a 1M,Intermedio,Específica,Presencial,5,Por debajo del mercado,102,1,29.97
11,575109,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,5,Por debajo del mercado,107,1,36.48
16,144375,250k a 1M,Intermedio,Sin Experiencia,Presencial,3,Dentro del mercado,131,0,20.44
25,244089,Más de 1M,Intermedio,Sin Experiencia,Presencial,2,Por debajo del mercado,172,0,10.33
16,468979,Más de 1M,Básico,Sin Experiencia,Presencial,6,Dentro del mercado,65,1,22.13
8,333388,Menos de 250k,Intermedio,Específica,Presencial,2,Por debajo del mercado,105,1,40.43
12,407374,250k a 1M,Experto,Específica,Híbrido,7,Por debajo del mercado,82,1,26.28
20,495985,Menos de 250k,Experto,General,Híbrido,1,Dentro del mercado,47,0,26.38
4,317908,250k a 1M,Básico,General,Remoto,3,Por encima del mercado,69,1,46.52
8,494685,250k a 1M,Intermedio,General,Híbrido,11,Dentro del mercado,111,0,26.26
16,559600,250k a 1M,Intermedio,Específica,Remoto,12,Por debajo del mercado,85,0,13.82
20,655774,Más de 1M,Experto,Específica,Presencial,1,Dentro del mercado,101,0,31.45
16,250834,250k a 1M,Básico,Específica,Híbrido,9,Dentro del mercado,136,1,12.94
8,374319,Más de 1M,Experto,General,Presencial,10,Dentro del mercado,158,1,25.74
15,617708,250k a 1M,Básico,Sin Experiencia,Remoto,8,Por debajo del mercado,233,1,23.7
14,203582,Más de 1M,Básico,Sin Experiencia,Híbrido,5,Por encima del mercado,139,1,21.35
14,521238,Más de 1M,Básico,Sin Experiencia,Híbrido,1,Por encima del mercado,69,1,37.52
11,505620,Más de 1M,Experto,Sin Experiencia,Híbrido,5,Por debajo del mercado,155,1,33.1
12,50000,Menos de 250k,Básico,Sin Experiencia,Híbrido,6,Por encima del mercado,84,0,18.25
7,401131,250k a 1M,Experto,Específica,Presencial,6,Dentro del mercado,65,1,37.67
27,566156,Menos de 250k,Experto,General,Híbrido,6,Dentro del mercado,131,0,6.49
13,457630,250k a 1M,Intermedio,Sin Experiencia,Remoto,3,Por encima del mercado,171,1,34.74
15,405143,250k a 1M,Experto,Sin Experiencia,Híbrido,4,Por encima del mercado,70,1,27.55
11,531235,Menos de 250k,Experto,Sin Experiencia,Remoto,1,Por encima del mercado,116,1,43.46
17,697779,Más de 1M,Intermedio,Específica,Remoto,8,Dentro del mercado,123,1,23.65
4,607518,250k a 1M,Intermedio,Sin Experiencia,Presencial,2,Dentro del mercado,53,1,53.56
2,348829,Más de 1M,Intermedio,General,Híbrido,4,Por debajo del mercado,28,1,47.67
12,208202,Menos de 250k,Básico,Específica,Remoto,6,Por debajo del mercado,30,1,23.99
24,603893,Más de 1M,Básico,Específica,Híbrido,3,Dentro del mercado,164,0,17.92
19,264452,250k a 1M,Intermedio,Específica,Presencial,2,Dentro del mercado,77,0,20.96
7,394393,250k a 1M,Básico,Sin Experiencia,Presencial,6,Por debajo del mercado,68,1,36.41
15,540189,250k a 1M,Intermedio,Sin Experiencia,Híbrido,1,Por debajo del mercado,116,1,36.34
8,729305,Menos de 250k,Básico,Sin Experiencia,Remoto,7,Dentro del mercado,165,1,39.99
15,757163,250k a 1M,Experto,Sin Experiencia,Presencial,7,Por encima del mercado,42,1,30.7
15,512137,Menos de 250k,Básico,General,Remoto,3,Dentro del mercado,10,1,31.06
18,398102,Más de 1M,Básico,Específica,Remoto,4,Por encima del mercado,174,1,23.65
3,259872,250k a 1M,Experto,Sin Experiencia,Híbrido,2,Dentro del mercado,126,1,48.08
4,891726,250k a 1M,Intermedio,General,Presencial,4,Por debajo del mercado,46,1,57.24
12,442023,250k a 1M,Básico,Específica,Híbrido,4,Por debajo del mercado,78,1,33.01
6,635566,Más de 1M,Básico,Específica,Híbrido,4,Por debajo del mercado,50,1,48.12
5,539356,250k a 1M,Experto,Específica,Híbrido,9,Dentro del mercado,132,1,35.89
14,400880,Menos de 250k,Experto,Sin Experiencia,Remoto,1,Dentro del mercado,151,1,35.3
7,392409,Más de 1M,Experto,Específica,Híbrido,2,Dentro del mercado,133,1,44.42
26,223375,Más de 1M,Experto,Sin Experiencia,Presencial,7,Por encima del mercado,108,0,0.0
9,724485,Más de 1M,Intermedio,General,Remoto,11,Dentro del mercado,119,0,31.11
10,475894,Más de 1M,Básico,Específica,Híbrido,2,Por encima del mercado,63,1,39.78
14,785915,Más de 1M,Básico,General,Presencial,8,Por encima del mercado,78,1,30.6
3,410246,Menos de 250k,Básico,Sin Experiencia,Híbrido,2,Por encima del mercado,100,1,52.24
15,440396,Más de 1M,Básico,Sin Experiencia,Híbrido,4,Por debajo del mercado,86,1,28.26
14,273347,250k a 1M,Intermedio,Sin Experiencia,Híbrido,5,Por encima del mercado,100,1,23.36
10,437712,Más de 1M,Básico,Específica,Remoto,3,Por encima del mercado,19,1,38.58
14,251976,Más de 1M,Intermedio,Específica,Híbrido,4,Por debajo del mercado,144,1,26.08
15,580532,Más de 1M,Intermedio,General,Presencial,1,Por encima del mercado,46,1,38.23
21,521562,Más de 1M,Experto,Sin Experiencia,Híbrido,7,Dentro del mercado,10,0,14.64
27,794975,Más de 1M,Experto,General,Híbrido,2,Dentro del mercado,64,0,20.26
6,208449,Menos de 250k,Básico,Sin Experiencia,Remoto,3,Por debajo del mercado,89,1,39.81
4,743200,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,3,Por debajo del mercado,201,1,56.25
13,304311,Más de 1M,Experto,General,Presencial,3,Por encima del mercado,76,1,30.95
1,568846,Menos de 250k,Intermedio,Sin Experiencia,Presencial,5,Por encima del mercado,110,1,51.69
16,270912,250k a 1M,Experto,General,Híbrido,5,Por encima del mercado,116,1,19.9
13,540555,Más de 1M,Intermedio,Específica,Presencial,13,Por debajo del mercado,24,0,17.27
14,50000,250k a 1M,Básico,General,Presencial,4,Por encima del mercado,95,0,19.05
10,365884,250k a 1M,Básico,General,Híbrido,5,Dentro del mercado,87,1,32.79
14,521220,Más de 1M,Intermedio,Sin Experiencia,Presencial,9,Dentro del mercado,104,1,22.46
15,851089,250k a 1M,Experto,General,Presencial,6,Por encima del mercado,121,1,35.21
13,74397,250k a 1M,Experto,Específica,Híbrido,5,Por debajo del mercado,143,0,20.45
4,499544,250k a 1M,Básico,Específica,Remoto,5,Dentro del mercado,57,1,46.74
13,396251,Más de 1M,Básico,Específica,Remoto,6,Por debajo del mercado,124,1,27.02
23,116789,Más de 1M,Básico,Específica,Híbrido,8,Dentro del mercado,64,0,0.0
13,275034,250k a 1M,Experto,General,Remoto,9,Por encima del mercado,54,1,16.39
13,405778,Más de 1M,Experto,Específica,Remoto,8,Por encima del mercado,188,1,22.58
21,593415,Más de 1M,Básico,General,Remoto,6,Por debajo del mercado,10,0,16.43
8,517580,250k a 1M,Intermedio,General,Remoto,6,Por encima del mercado,74,1,39.13
17,237503,Más de 1M,Experto,Sin Experiencia,Híbrido,11,Por debajo del mercado,111,0,4.81
9,133193,Menos de 250k,Básico,General,Remoto,4,Por debajo del mercado,70,0,31.48
19,583530,Más de 1M,Intermedio,General,Remoto,7,Dentro del mercado,108,0,19.53
17,460947,Menos de 250k,Experto,Sin Experiencia,Híbrido,9,Dentro del mercado,33,1,16.5
10,822285,250k a 1M,Intermedio,Específica,Híbrido,8,Por encima del mercado,10,1,38.41
10,429489,Más de 1M,Intermedio,Específica,Remoto,3,Por debajo del mercado,56,1,37.97
18,728646,250k a 1M,Experto,General,Presencial,13,Dentro del mercado,108,0,11.55
1,608768,250k a 1M,Básico,Sin Experiencia,Híbrido,10,Por encima del mercado,91,0,43.53
9,664321,250k a 1M,Intermedio,General,Híbrido,8,Por encima del mercado,132,1,34.67
16,586482,250k a 1M,Básico,General,Remoto,2,Dentro del mercado,29,1,34.5
10,590866,250k a 1M,Experto,Específica,Presencial,8,Por encima del mercado,71,1,31.97
13,50000,Más de 1M,Intermedio,Sin Experiencia,Híbrido,1,Dentro del mercado,96,0,27.9
1,452617,Menos de 250k,Intermedio,General,Híbrido,4,Por debajo del mercado,52,1,51.04
7,367276,Más de 1M,Intermedio,Específica,Híbrido,5,Por encima del mercado,107,1,37.09
16,754131,Más de 1M,Intermedio,General,Presencial,4,Por debajo del mercado,86,1,34.75
7,299665,Más de 1M,Intermedio,Específica,Híbrido,10,Dentro del mercado,124,1,25.5
4,443944,Más de 1M,Experto,Sin Experiencia,Híbrido,5,Por debajo del mercado,114,1,43.5
18,660173,Menos de 250k,Intermedio,General,Presencial,2,Dentro del mercado,10,0,31.66
15,560193,Más de 1M,Experto,Sin Experiencia,Híbrido,7,Por encima del mercado,174,1,24.33
5,533461,250k a 1M,Básico,Específica,Presencial,6,Por encima del mercado,10,1,41.83
13,721839,Más de 1M,Experto,Sin Experiencia,Presencial,1,Por encima del mercado,22,1,44.66
6,552017,Más de 1M,Intermedio,Sin Experiencia,Presencial,9,Por debajo del mercado,96,1,36.33
11,391013,Menos de 250k,Básico,Sin Experiencia,Remoto,5,Por debajo del mercado,115,1,30.69
13,240746,Menos de 250k,Experto,General,Híbrido,8,Por debajo del mercado,86,1,18.35
7,597340,250k a 1M,Experto,Específica,Híbrido,6,Dentro del mercado,73,1,40.56
16,345979,Más de 1M,Experto,Sin Experiencia,Híbrido,4,Por encima del mercado,96,1,23.25
17,451772,Más de 1M,Intermedio,General,Presencial,6,Por debajo del mercado,126,1,19.78
14,715671,Más de 1M,Intermedio,Específica,Remoto,5,Dentro del mercado,43,1,35.86
14,455745,250k a 1M,Experto,Específica,Presencial,6,Por debajo del mercado,44,1,25.51
3,411153,Menos de 250k,Experto,Específica,Híbrido,7,Dentro del mercado,57,1,41.2
20,444077,250k a 1M,Básico,Sin Experiencia,Presencial,5,Por encima del mercado,166,0,16.6
11,449475,Más de 1M,Intermedio,Sin Experiencia,Remoto,6,Por debajo del mercado,119,1,29.36
6,301760,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,4,Por encima del mercado,129,1,39.13
13,835472,Menos de 250k,Básico,Específica,Presencial,3,Por debajo del mercado,180,1,42.86
16,390136,250k a 1M,Experto,Específica,Remoto,7,Dentro del mercado,139,1,17.65
15,656877,Menos de 250k,Experto,Sin Experiencia,Presencial,9,Por encima del mercado,108,1,22.6
5,296308,Menos de 250k,Básico,Sin Experiencia,Presencial,3,Por debajo del mercado,178,1,41.36
17,609905,Más de 1M,Experto,Específica,Híbrido,6,Por debajo del mercado,51,1,25.78
12,533871,Más de 1M,Experto,Específica,Remoto,1,Por encima del mercado,87,1,41.95
15,505006,Menos de 250k,Básico,General,Presencial,10,Dentro del mercado,158,0,16.78
7,534987,Menos de 250k,Básico,General,Remoto,8,Por encima del mercado,10,1,34.51
18,583192,250k a 1M,Básico,Sin Experiencia,Híbrido,3,Por debajo del mercado,60,0,27.62
13,454620,250k a 1M,Experto,Específica,Híbrido,4,Por encima del mercado,139,1,31.66
19,464595,Menos de 250k,Básico,Específica,Híbrido,9,Por encima del mercado,105,0,12.47
3,615487,Más de 1M,Experto,General,Remoto,6,Dentro del mercado,126,1,49.68
4,271609,Menos de 250k,Intermedio,Específica,Remoto,7,Dentro del mercado,10,1,37.01
11,240740,Menos de 250k,Intermedio,Sin Experiencia,Presencial,2,Por encima del mercado,58,1,34.34
21,535789,Más de 1M,Básico,General,Remoto,7,Dentro del mercado,132,0,15.26
24,98045,Más de 1M,Experto,Específica,Híbrido,5,Dentro del mercado,55,0,3.71
7,163432,250k a 1M,Experto,Específica,Presencial,6,Por debajo del mercado,141,0,31.18
12,861049,250k a 1M,Experto,Sin Experiencia,Remoto,4,Dentro del mercado,114,1,43.38
13,809879,250k a 1M,Básico,Específica,Híbrido,4,Por encima del mercado,41,1,39.96
16,385848,250k a 1M,Experto,General,Híbrido,5,Por encima del mercado,117,1,21.84
17,699836,Más de 1M,Experto,General,Presencial,3,Por debajo del mercado,137,1,32.16
5,706760,Menos de 250k,Experto,Específica,Híbrido,12,Por debajo del mercado,118,0,35.2
12,594218,250k a 1M,Intermedio,Específica,Remoto,2,Por debajo del mercado,127,1,40.54
1,484215,250k a 1M,Experto,Específica,Híbrido,6,Por encima del mercado,14,1,47.44
17,625290,Más de 1M,Intermedio,Específica,Presencial,6,Por encima del mercado,213,1,25.71
10,659598,Más de 1M,Experto,General,Híbrido,7,Dentro del mercado,241,1,35.31
5,628422,Menos de 250k,Experto,Sin Experiencia,Híbrido,1,Por debajo del mercado,171,1,55.76
14,190133,Menos de 250k,Experto,General,Remoto,1,Dentro del mercado,106,0,29.43
10,906614,Más de 1M,Intermedio,Específica,Remoto,3,Dentro del mercado,80,1,49.65
20,980666,250k a 1M,Experto,Específica,Remoto,8,Por encima del mercado,81,0,26.38
7,118161,250k a 1M,Básico,General,Remoto,4,Dentro del mercado,139,0,33.46
25,602193,250k a 1M,Experto,General,Híbrido,4,Por debajo del mercado,153,0,14.65
17,909144,Menos de 250k,Intermedio,Específica,Remoto,5,Por debajo del mercado,68,1,34.09
20,700456,250k a 1M,Intermedio,General,Híbrido,2,Por encima del mercado,99,0,29.68
6,702587,250k a 1M,Básico,Específica,Remoto,6,Por encima del mercado,163,1,45.03
23,212296,Más de 1M,Básico,General,Remoto,6,Por encima del mercado,95,0,6.27
5,658219,250k a 1M,Básico,Específica,Remoto,7,Por debajo del mercado,106,1,45.57
11,547839,Más de 1M,Intermedio,General,Híbrido,10,Por encima del mercado,169,1,26.7
20,655970,250k a 1M,Experto,Específica,Remoto,4,Por debajo del mercado,161,0,24.73
15,292895,Menos de 250k,Experto,Sin Experiencia,Híbrido,5,Dentro del mercado,140,1,21.59
5,285702,250k a 1M,Básico,Sin Experiencia,Remoto,2,Por encima del mercado,47,1,45.45
