duracion,presupuesto,facturacion_anual,fortaleza_tecnologica,experiencia_requerida,lugar_trabajo,numero_perfiles_requeridos,precio_hora,volumetria,prob_exito,exito
48,560714,Más de 1M,Básico,Específica,Presencial,10,Dentro del mercado,0,84.2,1
51,152380,Más de 1M,Intermedio,Específica,Híbrido,19,Dentro del mercado,0,89.4,1
28,987079,Menos de 250k,Experto,Específica,Híbrido,8,Por debajo del mercado,0,100.0,1
49,363298,Entre 250k y 1M,Intermedio,General,Remoto,18,Por debajo del mercado,0,99.8,1
26,572571,Más de 1M,Básico,Sin Experiencia,Remoto,7,Por encima del mercado,1,100.0,1
28,106364,Entre 250k y 1M,Intermedio,General,Presencial,6,Por debajo del mercado,0,100.0,1
41,51642,Más de 1M,Experto,General,Híbrido,19,Dentro del mercado,1,100.0,1
43,353025,Entre 250k y 1M,Experto,Específica,Remoto,6,Por encima del mercado,1,100.0,1
54,843158,Entre 250k y 1M,Básico,Específica,Híbrido,20,Por encima del mercado,1,81.9,1
21,828396,Entre 250k y 1M,Intermedio,Específica,Remoto,2,Por encima del mercado,1,100.0,1
50,536599,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,12,Por encima del mercado,1,100.0,1
46,603538,Más de 1M,Básico,Sin Experiencia,Híbrido,17,Dentro del mercado,0,90.5,1
45,806570,Menos de 250k,Intermedio,Sin Experiencia,Remoto,5,Por encima del mercado,1,100.0,1
59,436536,Entre 250k y 1M,Básico,Específica,Remoto,9,Por debajo del mercado,1,78.7,1
35,536618,Menos de 250k,Básico,General,Presencial,18,Por encima del mercado,0,100.0,1
54,121446,Más de 1M,Experto,Específica,Presencial,15,Por debajo del mercado,0,100.0,1
19,680393,Más de 1M,Experto,Específica,Híbrido,2,Dentro del mercado,1,100.0,1
54,894067,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,11,Por debajo del mercado,0,100.0,1
57,219229,Más de 1M,Básico,Sin Experiencia,Presencial,5,Por encima del mercado,0,100.0,1
15,297238,Entre 250k y 1M,Básico,General,Híbrido,5,Por encima del mercado,0,100.0,1
37,857618,Más de 1M,Experto,Específica,Remoto,7,Dentro del mercado,1,100.0,1
60,637097,Entre 250k y 1M,Básico,General,Remoto,10,Por debajo del mercado,0,99.4,1
41,958576,Menos de 250k,Intermedio,Específica,Remoto,1,Por encima del mercado,0,82.3,1
38,921833,Menos de 250k,Intermedio,Específica,Híbrido,5,Por debajo del mercado,0,100.0,1
37,887027,Más de 1M,Intermedio,Sin Experiencia,Híbrido,13,Por encima del mercado,0,68.3,0
50,80911,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,19,Dentro del mercado,1,66.4,0
32,597179,Más de 1M,Experto,Sin Experiencia,Presencial,14,Por encima del mercado,1,60.5,0
50,893225,Menos de 250k,Básico,Específica,Presencial,6,Por encima del mercado,1,60.8,0
41,415540,Menos de 250k,Básico,General,Híbrido,11,Por encima del mercado,0,94.4,1
17,181534,Más de 1M,Básico,General,Remoto,5,Por debajo del mercado,0,100.0,1
58,599557,Menos de 250k,Experto,General,Presencial,16,Por encima del mercado,0,76.4,1
16,228760,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,15,Por debajo del mercado,1,100.0,1
24,532939,Menos de 250k,Experto,General,Remoto,15,Dentro del mercado,1,85.5,1
38,938644,Más de 1M,Intermedio,Específica,Híbrido,16,Por debajo del mercado,1,100.0,1
52,337343,Más de 1M,Intermedio,General,Híbrido,19,Dentro del mercado,1,100.0,1
31,344789,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,3,Por encima del mercado,0,95.4,1
54,914028,Entre 250k y 1M,Experto,General,Remoto,10,Por debajo del mercado,1,60.6,0
48,123404,Más de 1M,Básico,General,Presencial,6,Por encima del mercado,1,100.0,1
59,949540,Menos de 250k,Experto,Sin Experiencia,Presencial,12,Por encima del mercado,1,100.0,1
51,552643,Menos de 250k,Básico,Específica,Remoto,4,Por encima del mercado,0,100.0,1
54,496779,Más de 1M,Básico,Sin Experiencia,Remoto,9,Por encima del mercado,0,100.0,1
49,814466,Más de 1M,Experto,Específica,Híbrido,3,Por debajo del mercado,1,100.0,1
16,480677,Entre 250k y 1M,Básico,Específica,Remoto,5,Por encima del mercado,1,81.3,1
34,309560,Menos de 250k,Intermedio,Específica,Híbrido,4,Por encima del mercado,1,100.0,1
27,556026,Entre 250k y 1M,Intermedio,General,Remoto,17,Dentro del mercado,0,87.4,1
60,677071,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,7,Por encima del mercado,1,77.4,1
27,464273,Más de 1M,Básico,Específica,Remoto,3,Dentro del mercado,1,66.0,0
25,183988,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,15,Por debajo del mercado,0,100.0,1
54,238031,Menos de 250k,Intermedio,Específica,Remoto,10,Por debajo del mercado,1,100.0,1
37,938770,Menos de 250k,Experto,General,Remoto,14,Dentro del mercado,0,98.8,1
21,442744,Menos de 250k,Intermedio,General,Remoto,13,Dentro del mercado,0,99.1,1
50,508725,Entre 250k y 1M,Básico,General,Presencial,11,Por encima del mercado,1,100.0,1
43,321946,Más de 1M,Intermedio,Sin Experiencia,Híbrido,11,Por encima del mercado,1,87.2,1
55,891911,Menos de 250k,Experto,Específica,Remoto,4,Dentro del mercado,1,100.0,1
53,645413,Menos de 250k,Básico,Sin Experiencia,Remoto,12,Por debajo del mercado,0,90.4,1
24,883872,Entre 250k y 1M,Intermedio,General,Híbrido,9,Por debajo del mercado,0,80.5,1
59,217901,Menos de 250k,Básico,General,Presencial,20,Por encima del mercado,1,80.4,1
41,323984,Entre 250k y 1M,Básico,Específica,Remoto,8,Por encima del mercado,0,84.2,1
49,217404,Más de 1M,Intermedio,General,Híbrido,10,Por debajo del mercado,0,89.4,1
42,418331,Más de 1M,Intermedio,Específica,Remoto,15,Por debajo del mercado,0,96.6,1
43,776887,Entre 250k y 1M,Intermedio,General,Híbrido,4,Dentro del mercado,1,62.8,0
13,993239,Más de 1M,Experto,General,Presencial,4,Dentro del mercado,1,77.6,1
19,76981,Entre 250k y 1M,Intermedio,Específica,Remoto,1,Dentro del mercado,1,100.0,1
23,854866,Más de 1M,Intermedio,General,Remoto,20,Por debajo del mercado,1,100.0,1
50,409683,Menos de 250k,Experto,General,Presencial,2,Por debajo del mercado,1,76.0,1
57,977196,Más de 1M,Básico,General,Remoto,9,Dentro del mercado,0,56.7,0
55,213418,Más de 1M,Experto,General,Remoto,1,Por encima del mercado,0,84.2,1
23,993472,Más de 1M,Experto,General,Híbrido,16,Dentro del mercado,1,100.0,1
37,119682,Entre 250k y 1M,Experto,General,Híbrido,11,Dentro del mercado,0,100.0,1
56,417400,Entre 250k y 1M,Experto,Específica,Remoto,8,Dentro del mercado,1,100.0,1
54,704596,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,17,Por encima del mercado,0,87.4,1
32,916675,Más de 1M,Experto,Sin Experiencia,Híbrido,14,Por encima del mercado,1,100.0,1
50,366531,Más de 1M,Experto,Específica,Remoto,20,Por debajo del mercado,0,100.0,1
23,345197,Menos de 250k,Básico,Específica,Remoto,16,Por encima del mercado,1,83.4,1
43,525723,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,9,Dentro del mercado,0,85.1,1
25,861530,Entre 250k y 1M,Intermedio,Específica,Híbrido,4,Dentro del mercado,0,100.0,1
50,546306,Más de 1M,Básico,General,Presencial,2,Por encima del mercado,0,100.0,1
57,872224,Menos de 250k,Básico,General,Presencial,13,Por encima del mercado,0,100.0,1
48,479234,Más de 1M,Experto,Específica,Presencial,10,Por encima del mercado,0,95.5,1
57,306977,Entre 250k y 1M,Experto,Específica,Híbrido,14,Dentro del mercado,0,100.0,1
57,297621,Menos de 250k,Experto,Sin Experiencia,Remoto,15,Por encima del mercado,1,100.0,1
60,938464,Más de 1M,Experto,Sin Experiencia,Remoto,14,Por debajo del mercado,1,92.8,1
54,556585,Menos de 250k,Intermedio,Sin Experiencia,Presencial,13,Por debajo del mercado,1,91.6,1
39,115256,Más de 1M,Básico,General,Híbrido,20,Por debajo del mercado,0,100.0,1
48,421338,Más de 1M,Experto,Sin Experiencia,Remoto,10,Por encima del mercado,0,97.1,1
32,662904,Entre 250k y 1M,Intermedio,Específica,Híbrido,3,Por encima del mercado,1,97.6,1
16,92048,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,6,Por encima del mercado,1,78.8,1
59,535877,Más de 1M,Experto,Sin Experiencia,Híbrido,9,Por encima del mercado,1,89.4,1
39,812228,Entre 250k y 1M,Intermedio,Específica,Remoto,19,Por debajo del mercado,0,83.8,1
13,58745,Menos de 250k,Intermedio,General,Híbrido,6,Dentro del mercado,0,100.0,1
57,284236,Más de 1M,Experto,Específica,Presencial,6,Dentro del mercado,1,75.9,1
46,111688,Más de 1M,Básico,Sin Experiencia,Presencial,9,Por encima del mercado,0,66.2,0
32,675523,Más de 1M,Básico,General,Híbrido,16,Por encima del mercado,0,94.3,1
27,87787,Más de 1M,Básico,Específica,Presencial,5,Dentro del mercado,0,86.9,1
44,680183,Menos de 250k,Intermedio,General,Remoto,4,Por debajo del mercado,0,100.0,1
31,955817,Más de 1M,Experto,Sin Experiencia,Híbrido,16,Por encima del mercado,1,61.3,0
53,428497,Entre 250k y 1M,Intermedio,Específica,Híbrido,15,Dentro del mercado,1,96.4,1
14,116062,Menos de 250k,Experto,Sin Experiencia,Presencial,19,Por encima del mercado,1,89.7,1
54,678542,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,18,Por debajo del mercado,1,65.2,0
55,617721,Entre 250k y 1M,Experto,General,Híbrido,6,Por debajo del mercado,0,100.0,1
55,984712,Menos de 250k,Básico,General,Presencial,20,Por debajo del mercado,1,92.0,1
56,252221,Entre 250k y 1M,Experto,General,Híbrido,1,Por debajo del mercado,1,79.1,1
58,118600,Entre 250k y 1M,Experto,General,Presencial,19,Por encima del mercado,0,100.0,1
37,693351,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,9,Por encima del mercado,1,100.0,1
47,705153,Más de 1M,Intermedio,General,Remoto,1,Por encima del mercado,0,81.1,1
24,913190,Más de 1M,Básico,General,Remoto,10,Por debajo del mercado,1,73.3,1
48,343673,Menos de 250k,Experto,General,Remoto,13,Por debajo del mercado,1,100.0,1
31,973339,Entre 250k y 1M,Intermedio,General,Presencial,14,Por encima del mercado,0,100.0,1
39,621429,Más de 1M,Básico,Sin Experiencia,Remoto,17,Por encima del mercado,0,100.0,1
38,251819,Más de 1M,Básico,Específica,Híbrido,12,Por debajo del mercado,0,100.0,1
16,905565,Menos de 250k,Básico,Sin Experiencia,Híbrido,19,Dentro del mercado,0,100.0,1
46,622468,Más de 1M,Básico,Específica,Híbrido,20,Por debajo del mercado,1,100.0,1
15,199511,Más de 1M,Intermedio,Específica,Presencial,15,Dentro del mercado,1,91.7,1
44,265153,Menos de 250k,Básico,Sin Experiencia,Híbrido,11,Por debajo del mercado,1,100.0,1
21,307757,Más de 1M,Experto,Específica,Remoto,4,Por encima del mercado,0,100.0,1
23,968577,Más de 1M,Experto,Sin Experiencia,Remoto,12,Por debajo del mercado,1,96.5,1
32,779362,Más de 1M,Básico,General,Presencial,7,Dentro del mercado,0,69.9,0
50,213016,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,7,Dentro del mercado,0,100.0,1
22,634247,Más de 1M,Intermedio,General,Remoto,14,Por debajo del mercado,0,100.0,1
17,168084,Más de 1M,Intermedio,Sin Experiencia,Híbrido,1,Dentro del mercado,0,66.7,0
20,349489,Menos de 250k,Intermedio,Sin Experiencia,Remoto,7,Dentro del mercado,0,79.3,1
24,986856,Más de 1M,Básico,General,Presencial,3,Por encima del mercado,1,100.0,1
40,245618,Menos de 250k,Intermedio,Específica,Remoto,12,Por debajo del mercado,0,100.0,1
32,106333,Menos de 250k,Básico,General,Híbrido,6,Por debajo del mercado,1,94.2,1
27,986103,Menos de 250k,Experto,Específica,Presencial,10,Por encima del mercado,0,57.7,0
46,451952,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,19,Por encima del mercado,1,100.0,1
45,882770,Menos de 250k,Básico,Específica,Remoto,4,Por debajo del mercado,1,65.8,0
57,709118,Más de 1M,Intermedio,General,Remoto,13,Por debajo del mercado,1,80.0,1
45,492713,Menos de 250k,Experto,General,Híbrido,1,Por debajo del mercado,0,88.8,1
45,551710,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,13,Por encima del mercado,1,99.4,1
55,669223,Más de 1M,Intermedio,Sin Experiencia,Híbrido,13,Por encima del mercado,1,100.0,1
45,860981,Más de 1M,Básico,General,Presencial,6,Por encima del mercado,1,91.1,1
55,988432,Entre 250k y 1M,Experto,Específica,Presencial,6,Dentro del mercado,0,91.2,1
16,697228,Entre 250k y 1M,Básico,General,Presencial,5,Por encima del mercado,1,92.1,1
14,460078,Más de 1M,Experto,General,Presencial,19,Por debajo del mercado,0,80.3,1
47,318370,Menos de 250k,Intermedio,Específica,Remoto,14,Por encima del mercado,1,100.0,1
52,807254,Menos de 250k,Experto,Específica,Híbrido,13,Por encima del mercado,0,52.1,0
31,941268,Más de 1M,Básico,General,Presencial,19,Por encima del mercado,1,77.3,1
56,211559,Más de 1M,Experto,Específica,Remoto,17,Por debajo del mercado,1,100.0,1
22,887823,Más de 1M,Experto,Específica,Presencial,10,Por debajo del mercado,0,100.0,1
14,335461,Entre 250k y 1M,Intermedio,Específica,Presencial,17,Por debajo del mercado,0,76.7,1
59,470912,Más de 1M,Experto,General,Presencial,1,Dentro del mercado,1,98.5,1
39,716521,Menos de 250k,Básico,General,Remoto,1,Dentro del mercado,1,72.6,1
51,898834,Entre 250k y 1M,Básico,General,Remoto,11,Por debajo del mercado,0,100.0,1
54,54248,Menos de 250k,Básico,Sin Experiencia,Híbrido,10,Por debajo del mercado,1,100.0,1
29,330824,Menos de 250k,Básico,Sin Experiencia,Híbrido,15,Dentro del mercado,0,99.4,1
12,817107,Menos de 250k,Básico,Específica,Remoto,3,Por debajo del mercado,1,72.6,1
15,234294,Menos de 250k,Básico,General,Presencial,6,Por debajo del mercado,0,100.0,1
32,143046,Menos de 250k,Experto,Específica,Híbrido,15,Por encima del mercado,0,100.0,1
37,104933,Menos de 250k,Básico,Específica,Presencial,9,Dentro del mercado,1,100.0,1
59,948435,Más de 1M,Básico,General,Híbrido,3,Dentro del mercado,1,100.0,1
45,187297,Entre 250k y 1M,Básico,Específica,Remoto,5,Por encima del mercado,1,100.0,1
34,165591,Menos de 250k,Intermedio,General,Remoto,7,Por debajo del mercado,1,79.7,1
43,81543,Entre 250k y 1M,Intermedio,General,Presencial,4,Por debajo del mercado,1,100.0,1
56,350133,Más de 1M,Básico,General,Presencial,9,Por debajo del mercado,1,82.4,1
38,936423,Entre 250k y 1M,Básico,Específica,Remoto,7,Por encima del mercado,1,100.0,1
28,277675,Más de 1M,Experto,Específica,Presencial,5,Por debajo del mercado,0,76.5,1
55,743444,Más de 1M,Básico,General,Híbrido,15,Dentro del mercado,1,76.7,1
21,350259,Más de 1M,Básico,Sin Experiencia,Remoto,1,Por encima del mercado,0,63.5,0
52,960935,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,14,Por encima del mercado,0,84.0,1
49,281581,Menos de 250k,Experto,General,Híbrido,20,Dentro del mercado,0,100.0,1
13,457525,Entre 250k y 1M,Básico,General,Presencial,8,Dentro del mercado,1,60.7,0
14,813826,Entre 250k y 1M,Experto,Específica,Remoto,14,Dentro del mercado,1,100.0,1
45,458193,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,10,Por encima del mercado,0,100.0,1
56,263240,Más de 1M,Experto,Sin Experiencia,Híbrido,5,Dentro del mercado,0,100.0,1
46,748229,Entre 250k y 1M,Intermedio,General,Remoto,4,Dentro del mercado,0,100.0,1
25,415381,Más de 1M,Intermedio,General,Remoto,9,Por debajo del mercado,1,100.0,1
18,799548,Entre 250k y 1M,Intermedio,Específica,Remoto,1,Dentro del mercado,0,83.1,1
31,464272,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,11,Dentro del mercado,0,96.9,1
29,230511,Entre 250k y 1M,Básico,Específica,Remoto,9,Dentro del mercado,1,100.0,1
49,567990,Entre 250k y 1M,Intermedio,General,Presencial,7,Por debajo del mercado,1,89.9,1
37,496102,Menos de 250k,Intermedio,Específica,Remoto,19,Por debajo del mercado,1,100.0,1
28,194364,Entre 250k y 1M,Intermedio,Específica,Híbrido,15,Por encima del mercado,1,100.0,1
52,463472,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,3,Dentro del mercado,1,88.2,1
32,458596,Más de 1M,Básico,Sin Experiencia,Híbrido,10,Por debajo del mercado,0,100.0,1
40,714679,Menos de 250k,Experto,General,Híbrido,14,Por debajo del mercado,0,100.0,1
29,226288,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,10,Por debajo del mercado,0,100.0,1
47,524054,Entre 250k y 1M,Experto,Específica,Híbrido,2,Por debajo del mercado,1,90.6,1
46,179879,Menos de 250k,Intermedio,General,Híbrido,10,Por encima del mercado,1,85.0,1
56,203135,Más de 1M,Experto,Específica,Presencial,15,Dentro del mercado,1,100.0,1
37,379855,Menos de 250k,Experto,Sin Experiencia,Remoto,4,Por debajo del mercado,1,100.0,1
13,910384,Entre 250k y 1M,Básico,General,Presencial,17,Por encima del mercado,1,100.0,1
47,972873,Más de 1M,Básico,Sin Experiencia,Híbrido,2,Por debajo del mercado,0,67.4,0
21,184806,Menos de 250k,Básico,Sin Experiencia,Presencial,5,Por debajo del mercado,0,100.0,1
45,481983,Menos de 250k,Experto,Específica,Remoto,8,Por debajo del mercado,0,73.4,1
42,228324,Menos de 250k,Básico,Específica,Presencial,16,Por encima del mercado,1,97.0,1
17,638372,Más de 1M,Intermedio,General,Híbrido,11,Por debajo del mercado,0,84.0,1
35,656122,Menos de 250k,Básico,Sin Experiencia,Híbrido,9,Dentro del mercado,0,80.7,1
13,701297,Menos de 250k,Básico,Sin Experiencia,Remoto,16,Por debajo del mercado,1,100.0,1
52,511445,Entre 250k y 1M,Experto,General,Remoto,18,Dentro del mercado,0,100.0,1
58,852940,Más de 1M,Experto,General,Híbrido,5,Por debajo del mercado,0,100.0,1
50,347302,Más de 1M,Básico,Sin Experiencia,Remoto,5,Por encima del mercado,1,92.4,1
28,629276,Más de 1M,Básico,General,Híbrido,2,Dentro del mercado,0,98.4,1
52,690322,Más de 1M,Intermedio,Específica,Presencial,19,Por encima del mercado,0,97.1,1
24,468462,Más de 1M,Básico,General,Remoto,4,Por encima del mercado,0,81.2,1
45,57957,Entre 250k y 1M,Intermedio,Específica,Presencial,11,Dentro del mercado,0,92.3,1
46,658081,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,17,Por debajo del mercado,0,99.6,1
22,492280,Más de 1M,Experto,Específica,Presencial,18,Por debajo del mercado,1,100.0,1
39,409266,Más de 1M,Experto,Sin Experiencia,Presencial,4,Por debajo del mercado,0,100.0,1
58,660405,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,11,Por debajo del mercado,0,70.6,1
45,552025,Menos de 250k,Intermedio,General,Presencial,13,Dentro del mercado,1,100.0,1
52,658133,Más de 1M,Básico,General,Remoto,4,Por encima del mercado,1,91.4,1
40,987735,Más de 1M,Experto,General,Remoto,18,Por encima del mercado,0,96.6,1
20,732137,Menos de 250k,Experto,Específica,Híbrido,12,Por encima del mercado,1,93.3,1
46,955226,Más de 1M,Experto,General,Remoto,7,Dentro del mercado,1,72.1,1
21,870329,Menos de 250k,Experto,General,Híbrido,17,Por debajo del mercado,0,73.2,1
12,818198,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,20,Por debajo del mercado,1,100.0,1
43,498151,Menos de 250k,Experto,General,Remoto,7,Por debajo del mercado,0,100.0,1
54,458169,Menos de 250k,Básico,Específica,Remoto,2,Por encima del mercado,0,100.0,1
53,993287,Más de 1M,Experto,Sin Experiencia,Remoto,18,Dentro del mercado,0,100.0,1
59,131402,Menos de 250k,Experto,Específica,Presencial,1,Dentro del mercado,1,93.9,1
42,202185,Entre 250k y 1M,Básico,Específica,Presencial,20,Por encima del mercado,0,100.0,1
46,826404,Menos de 250k,Experto,General,Híbrido,15,Por encima del mercado,1,60.0,0
31,146146,Menos de 250k,Intermedio,Sin Experiencia,Presencial,9,Por encima del mercado,0,100.0,1
44,257539,Entre 250k y 1M,Experto,General,Presencial,16,Dentro del mercado,0,100.0,1
26,80964,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,12,Por debajo del mercado,0,100.0,1
42,704025,Más de 1M,Experto,Específica,Híbrido,14,Por debajo del mercado,1,87.8,1
42,399461,Más de 1M,Experto,Específica,Presencial,1,Por encima del mercado,1,79.4,1
47,82503,Menos de 250k,Básico,General,Híbrido,18,Por debajo del mercado,0,94.9,1
16,543282,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,1,Dentro del mercado,0,80.9,1
52,927116,Entre 250k y 1M,Intermedio,Específica,Remoto,2,Dentro del mercado,1,96.8,1
36,703437,Entre 250k y 1M,Básico,General,Híbrido,9,Por debajo del mercado,0,87.6,1
59,260230,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,20,Por encima del mercado,0,69.0,0
38,315474,Menos de 250k,Intermedio,General,Remoto,16,Dentro del mercado,1,76.7,1
59,243996,Entre 250k y 1M,Intermedio,Específica,Remoto,19,Por encima del mercado,1,83.9,1
15,463114,Menos de 250k,Básico,General,Presencial,20,Dentro del mercado,0,100.0,1
41,258904,Más de 1M,Básico,Específica,Presencial,6,Por debajo del mercado,1,100.0,1
37,990181,Más de 1M,Intermedio,Sin Experiencia,Híbrido,20,Dentro del mercado,0,100.0,1
50,352108,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,1,Dentro del mercado,1,77.9,1
22,172453,Menos de 250k,Experto,Específica,Híbrido,7,Por encima del mercado,1,68.1,0
47,754449,Más de 1M,Intermedio,Sin Experiencia,Presencial,6,Por encima del mercado,1,100.0,1
26,496254,Entre 250k y 1M,Experto,General,Híbrido,19,Dentro del mercado,0,100.0,1
51,220732,Entre 250k y 1M,Experto,Específica,Presencial,8,Por debajo del mercado,1,100.0,1
49,257845,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,13,Por debajo del mercado,0,89.9,1
60,511744,Menos de 250k,Experto,Específica,Remoto,11,Por encima del mercado,0,79.7,1
21,896712,Menos de 250k,Intermedio,General,Híbrido,20,Por encima del mercado,0,92.7,1
25,501759,Menos de 250k,Experto,Específica,Híbrido,19,Por encima del mercado,0,100.0,1
15,446470,Entre 250k y 1M,Básico,Específica,Híbrido,16,Por encima del mercado,1,80.0,1
57,374665,Más de 1M,Básico,Sin Experiencia,Presencial,4,Dentro del mercado,0,100.0,1
13,453781,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,1,Dentro del mercado,0,75.9,1
34,280135,Más de 1M,Experto,Sin Experiencia,Presencial,1,Por encima del mercado,1,100.0,1
58,582942,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,20,Dentro del mercado,0,89.2,1
40,592024,Entre 250k y 1M,Básico,Específica,Remoto,8,Dentro del mercado,1,99.7,1
51,642312,Menos de 250k,Básico,General,Híbrido,18,Por debajo del mercado,1,60.6,0
19,696440,Entre 250k y 1M,Intermedio,General,Remoto,10,Por debajo del mercado,0,100.0,1
23,790832,Entre 250k y 1M,Experto,Específica,Remoto,2,Dentro del mercado,0,100.0,1
46,562890,Entre 250k y 1M,Intermedio,General,Presencial,19,Por encima del mercado,1,55.7,0
16,227342,Más de 1M,Experto,Específica,Remoto,15,Dentro del mercado,1,58.0,0
39,753030,Menos de 250k,Básico,Específica,Presencial,8,Por debajo del mercado,1,100.0,1
58,376052,Menos de 250k,Básico,Sin Experiencia,Híbrido,20,Por debajo del mercado,1,75.5,1
38,326252,Más de 1M,Básico,Específica,Remoto,6,Por debajo del mercado,0,100.0,1
58,610904,Entre 250k y 1M,Intermedio,Específica,Híbrido,19,Por debajo del mercado,1,97.6,1
36,311462,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,8,Dentro del mercado,0,70.9,1
30,391862,Entre 250k y 1M,Intermedio,General,Híbrido,19,Dentro del mercado,0,100.0,1
17,201888,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,12,Dentro del mercado,0,100.0,1
54,895548,Más de 1M,Básico,Sin Experiencia,Remoto,8,Por encima del mercado,0,100.0,1
18,797370,Más de 1M,Experto,Sin Experiencia,Híbrido,5,Por debajo del mercado,1,62.7,0
49,449656,Menos de 250k,Básico,General,Remoto,7,Por debajo del mercado,1,100.0,1
33,977029,Entre 250k y 1M,Intermedio,Específica,Remoto,12,Por debajo del mercado,0,93.6,1
36,55639,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,11,Por debajo del mercado,1,97.0,1
59,683097,Más de 1M,Intermedio,Sin Experiencia,Presencial,4,Por debajo del mercado,0,100.0,1
47,743489,Entre 250k y 1M,Intermedio,Específica,Presencial,16,Por debajo del mercado,1,100.0,1
39,912213,Menos de 250k,Básico,Sin Experiencia,Remoto,12,Por debajo del mercado,0,100.0,1
15,925705,Menos de 250k,Intermedio,General,Presencial,17,Por encima del mercado,0,100.0,1
47,161597,Más de 1M,Básico,Específica,Presencial,6,Por debajo del mercado,0,63.9,0
23,666552,Menos de 250k,Experto,Específica,Híbrido,7,Por encima del mercado,1,100.0,1
53,245042,Menos de 250k,Experto,Específica,Remoto,13,Por debajo del mercado,1,100.0,1
29,108196,Entre 250k y 1M,Intermedio,General,Presencial,11,Por debajo del mercado,0,70.1,1
25,356867,Entre 250k y 1M,Intermedio,General,Presencial,9,Por debajo del mercado,0,95.4,1
16,203790,Más de 1M,Intermedio,Específica,Presencial,8,Dentro del mercado,1,100.0,1
53,156611,Más de 1M,Básico,Sin Experiencia,Remoto,3,Por debajo del mercado,0,81.6,1
18,790408,Entre 250k y 1M,Experto,Específica,Híbrido,19,Por encima del mercado,1,99.1,1
23,759218,Más de 1M,Intermedio,Sin Experiencia,Remoto,17,Por encima del mercado,1,69.0,0
14,157683,Menos de 250k,Experto,General,Presencial,2,Por encima del mercado,1,100.0,1
13,787039,Más de 1M,Experto,Sin Experiencia,Remoto,13,Dentro del mercado,1,100.0,1
49,752879,Menos de 250k,Experto,Específica,Híbrido,18,Por encima del mercado,1,95.0,1
23,477782,Menos de 250k,Experto,Sin Experiencia,Híbrido,13,Por encima del mercado,1,100.0,1
43,624276,Menos de 250k,Intermedio,Sin Experiencia,Presencial,10,Por debajo del mercado,1,100.0,1
12,363475,Entre 250k y 1M,Intermedio,General,Híbrido,14,Por encima del mercado,1,100.0,1
13,421994,Entre 250k y 1M,Experto,Específica,Híbrido,7,Dentro del mercado,1,96.8,1
54,362764,Más de 1M,Experto,Sin Experiencia,Híbrido,4,Dentro del mercado,1,75.7,1
45,263763,Más de 1M,Básico,Específica,Híbrido,19,Por encima del mercado,1,60.4,0
24,845226,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,19,Por encima del mercado,0,100.0,1
13,670260,Más de 1M,Básico,General,Presencial,14,Por debajo del mercado,0,86.2,1
51,51430,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,12,Por encima del mercado,0,100.0,1
18,358887,Entre 250k y 1M,Básico,General,Híbrido,8,Dentro del mercado,1,92.5,1
45,332292,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,17,Por debajo del mercado,1,100.0,1
21,73389,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,3,Por debajo del mercado,0,79.7,1
25,728923,Entre 250k y 1M,Básico,Específica,Híbrido,3,Dentro del mercado,1,100.0,1
36,776825,Más de 1M,Intermedio,Sin Experiencia,Híbrido,2,Dentro del mercado,1,85.2,1
