duracion,presupuesto,facturacion_anual,fortaleza_tecnologica,experiencia_requerida,lugar_trabajo,numero_perfiles_requeridos,precio_hora,volumetria,prob_exito,exito
33,644930,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,5,Por encima del mercado,1,100.0,1
55,165227,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,20,Por debajo del mercado,0,100.0,1
42,399729,Menos de 250k,Básico,Sin Experiencia,Remoto,5,Por debajo del mercado,1,100.0,1
23,445626,Menos de 250k,Experto,Específica,Híbrido,3,Por encima del mercado,1,67.1,0
27,123983,Más de 1M,Intermedio,General,Híbrido,12,Por encima del mercado,1,62.4,0
18,671076,Entre 250k y 1M,Intermedio,Específica,Híbrido,20,Por encima del mercado,0,77.7,1
58,323703,Menos de 250k,Básico,Específica,Presencial,16,Dentro del mercado,1,100.0,1
57,88831,Menos de 250k,Básico,General,Remoto,12,Por debajo del mercado,1,56.3,0
15,103395,Entre 250k y 1M,Básico,General,Remoto,1,Por encima del mercado,0,65.3,0
56,74965,Entre 250k y 1M,Experto,Específica,Híbrido,8,Por encima del mercado,1,62.6,0
45,758034,Menos de 250k,Experto,Específica,Presencial,15,Por encima del mercado,1,91.0,1
57,774009,Menos de 250k,Básico,Específica,Híbrido,16,Dentro del mercado,0,67.1,0
21,165909,Entre 250k y 1M,Experto,General,Híbrido,19,Por encima del mercado,1,73.8,1
35,373920,Más de 1M,Experto,General,Remoto,18,Por encima del mercado,0,67.9,0
14,306101,Entre 250k y 1M,Experto,Específica,Híbrido,10,Dentro del mercado,1,75.2,1
20,262249,Más de 1M,Básico,General,Presencial,2,Por encima del mercado,0,100.0,1
21,608214,Menos de 250k,Intermedio,Específica,Híbrido,4,Dentro del mercado,1,95.8,1
53,935023,Más de 1M,Básico,General,Presencial,15,Dentro del mercado,1,100.0,1
22,155089,Más de 1M,Experto,Sin Experiencia,Remoto,7,Dentro del mercado,1,100.0,1
55,203426,Más de 1M,Básico,Específica,Remoto,3,Dentro del mercado,1,100.0,1
55,687824,Más de 1M,Experto,Específica,Híbrido,12,Por debajo del mercado,0,99.0,1
37,578499,Más de 1M,Experto,Sin Experiencia,Híbrido,15,Dentro del mercado,1,86.2,1
59,106920,Menos de 250k,Intermedio,General,Remoto,3,Dentro del mercado,0,67.2,0
23,794323,Entre 250k y 1M,Básico,Específica,Presencial,19,Por encima del mercado,1,73.8,1
47,867272,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,8,Por encima del mercado,1,100.0,1
27,839272,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,8,Por debajo del mercado,0,65.7,0
44,263182,Más de 1M,Intermedio,Sin Experiencia,Presencial,6,Por debajo del mercado,1,94.3,1
53,819226,Menos de 250k,Experto,General,Remoto,7,Por debajo del mercado,0,87.2,1
23,535424,Menos de 250k,Experto,General,Remoto,7,Por debajo del mercado,0,100.0,1
43,713509,Entre 250k y 1M,Experto,Específica,Híbrido,1,Por encima del mercado,0,100.0,1
44,140219,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,11,Dentro del mercado,0,100.0,1
54,533109,Más de 1M,Intermedio,Específica,Híbrido,9,Por encima del mercado,1,100.0,1
12,386024,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,13,Dentro del mercado,1,86.5,1
42,962820,Más de 1M,Experto,Específica,Híbrido,13,Dentro del mercado,0,58.0,0
21,165308,Menos de 250k,Intermedio,General,Presencial,12,Dentro del mercado,1,91.8,1
29,907845,Menos de 250k,Intermedio,Específica,Presencial,3,Por encima del mercado,0,94.8,1
34,173900,Más de 1M,Intermedio,Sin Experiencia,Remoto,7,Dentro del mercado,0,100.0,1
55,437933,Menos de 250k,Básico,Específica,Híbrido,16,Por debajo del mercado,1,90.9,1
44,512179,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,4,Dentro del mercado,0,81.1,1
52,231997,Entre 250k y 1M,Intermedio,General,Remoto,1,Por debajo del mercado,0,100.0,1
40,129213,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,3,Dentro del mercado,1,100.0,1
26,129255,Menos de 250k,Básico,Sin Experiencia,Presencial,1,Por encima del mercado,0,100.0,1
16,294699,Más de 1M,Experto,Específica,Híbrido,12,Por debajo del mercado,0,95.2,1
39,993383,Menos de 250k,Experto,Sin Experiencia,Remoto,19,Dentro del mercado,1,93.9,1
59,804615,Menos de 250k,Básico,Específica,Híbrido,9,Por debajo del mercado,0,84.0,1
42,86433,Entre 250k y 1M,Intermedio,Específica,Remoto,9,Por encima del mercado,0,100.0,1
37,822800,Entre 250k y 1M,Básico,Específica,Remoto,10,Por encima del mercado,0,80.1,1
32,404435,Más de 1M,Básico,Específica,Híbrido,12,Por encima del mercado,0,100.0,1
15,828604,Más de 1M,Básico,Específica,Remoto,18,Dentro del mercado,0,74.7,1
52,228908,Más de 1M,Básico,General,Presencial,13,Por encima del mercado,1,100.0,1
39,835877,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,9,Por debajo del mercado,0,100.0,1
38,55554,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,4,Por debajo del mercado,0,73.4,1
56,332397,Menos de 250k,Básico,General,Remoto,19,Por debajo del mercado,0,70.0,1
17,948385,Más de 1M,Básico,General,Híbrido,14,Dentro del mercado,0,100.0,1
32,957988,Más de 1M,Intermedio,General,Híbrido,11,Por encima del mercado,0,69.6,0
40,172840,Entre 250k y 1M,Intermedio,General,Remoto,6,Por encima del mercado,0,64.0,0
41,251605,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,16,Por debajo del mercado,0,73.3,1
12,378965,Más de 1M,Experto,Sin Experiencia,Híbrido,20,Dentro del mercado,0,100.0,1
19,125123,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,15,Por debajo del mercado,0,62.2,0
14,357764,Más de 1M,Intermedio,Sin Experiencia,Presencial,12,Dentro del mercado,0,100.0,1
57,571381,Más de 1M,Básico,General,Híbrido,11,Dentro del mercado,0,100.0,1
34,925844,Menos de 250k,Básico,General,Remoto,19,Por encima del mercado,0,69.6,0
35,147687,Más de 1M,Intermedio,Sin Experiencia,Presencial,2,Dentro del mercado,1,100.0,1
32,162832,Menos de 250k,Básico,Sin Experiencia,Remoto,12,Por encima del mercado,0,87.0,1
27,275598,Menos de 250k,Experto,Específica,Híbrido,11,Por encima del mercado,1,90.2,1
56,751748,Más de 1M,Básico,Sin Experiencia,Presencial,6,Por debajo del mercado,0,71.7,1
47,682159,Más de 1M,Intermedio,Sin Experiencia,Híbrido,15,Dentro del mercado,1,100.0,1
56,401194,Menos de 250k,Intermedio,Sin Experiencia,Presencial,13,Dentro del mercado,0,91.0,1
55,846292,Menos de 250k,Experto,General,Remoto,17,Por debajo del mercado,0,80.0,1
47,835684,Menos de 250k,Básico,Sin Experiencia,Remoto,14,Por debajo del mercado,0,98.1,1
42,464901,Menos de 250k,Básico,Sin Experiencia,Presencial,3,Por encima del mercado,1,86.7,1
58,535750,Menos de 250k,Experto,Específica,Presencial,18,Por debajo del mercado,1,100.0,1
49,692395,Entre 250k y 1M,Intermedio,Específica,Híbrido,5,Por encima del mercado,0,58.3,0
56,506988,Entre 250k y 1M,Experto,General,Presencial,6,Dentro del mercado,0,92.2,1
33,258760,Más de 1M,Experto,General,Remoto,2,Dentro del mercado,1,56.2,0
54,877048,Más de 1M,Básico,Sin Experiencia,Presencial,8,Dentro del mercado,1,51.3,0
26,136127,Más de 1M,Experto,Sin Experiencia,Híbrido,7,Por encima del mercado,0,78.2,1
14,360271,Entre 250k y 1M,Intermedio,Específica,Híbrido,5,Dentro del mercado,1,100.0,1
23,169876,Menos de 250k,Intermedio,General,Remoto,6,Dentro del mercado,1,67.1,0
20,929465,Entre 250k y 1M,Básico,Específica,Remoto,6,Por debajo del mercado,0,100.0,1
53,299301,Más de 1M,Intermedio,Específica,Presencial,5,Por encima del mercado,1,77.7,1
40,690900,Entre 250k y 1M,Básico,Específica,Híbrido,7,Por encima del mercado,0,100.0,1
24,288110,Entre 250k y 1M,Experto,General,Remoto,17,Por encima del mercado,0,60.2,0
55,348110,Más de 1M,Experto,Específica,Remoto,2,Por encima del mercado,1,81.3,1
42,128715,Más de 1M,Intermedio,Sin Experiencia,Remoto,16,Por encima del mercado,0,63.4,0
39,197044,Menos de 250k,Intermedio,Específica,Híbrido,4,Por encima del mercado,1,92.7,1
52,716759,Menos de 250k,Experto,General,Remoto,7,Dentro del mercado,0,100.0,1
12,954504,Entre 250k y 1M,Básico,General,Híbrido,5,Por debajo del mercado,1,100.0,1
34,93816,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,1,Dentro del mercado,0,61.2,0
53,493407,Menos de 250k,Básico,Específica,Presencial,11,Por encima del mercado,1,68.2,0
20,443631,Entre 250k y 1M,Intermedio,General,Híbrido,1,Por encima del mercado,0,78.4,1
29,775477,Entre 250k y 1M,Básico,General,Remoto,9,Por encima del mercado,0,69.8,0
34,865875,Más de 1M,Básico,Sin Experiencia,Híbrido,15,Dentro del mercado,1,100.0,1
46,494972,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,16,Por debajo del mercado,1,100.0,1
31,918250,Entre 250k y 1M,Experto,General,Híbrido,4,Por debajo del mercado,1,87.3,1
55,972384,Más de 1M,Básico,General,Presencial,12,Por encima del mercado,0,67.0,0
16,207346,Entre 250k y 1M,Experto,Específica,Remoto,11,Por encima del mercado,0,79.0,1
34,506012,Más de 1M,Experto,Específica,Remoto,3,Dentro del mercado,0,84.6,1
25,351550,Entre 250k y 1M,Intermedio,Específica,Presencial,5,Dentro del mercado,1,100.0,1
15,439956,Entre 250k y 1M,Intermedio,Específica,Remoto,2,Dentro del mercado,0,100.0,1
19,470322,Entre 250k y 1M,Básico,Específica,Híbrido,12,Dentro del mercado,0,80.2,1
47,672989,Entre 250k y 1M,Básico,General,Presencial,9,Por debajo del mercado,0,70.3,1
20,406167,Más de 1M,Experto,General,Remoto,7,Por debajo del mercado,0,94.3,1
45,664316,Entre 250k y 1M,Experto,Específica,Presencial,6,Por encima del mercado,0,100.0,1
12,265789,Más de 1M,Intermedio,General,Presencial,19,Por debajo del mercado,1,94.9,1
50,858829,Entre 250k y 1M,Intermedio,Específica,Híbrido,6,Dentro del mercado,0,100.0,1
43,567152,Entre 250k y 1M,Experto,General,Presencial,12,Por debajo del mercado,1,73.0,1
44,243786,Más de 1M,Básico,Sin Experiencia,Híbrido,15,Por encima del mercado,0,92.8,1
38,532639,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,15,Dentro del mercado,0,96.0,1
37,846963,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,3,Dentro del mercado,1,92.4,1
57,321512,Entre 250k y 1M,Experto,General,Híbrido,6,Por debajo del mercado,1,100.0,1
43,455079,Más de 1M,Básico,Específica,Presencial,16,Por debajo del mercado,1,83.0,1
16,849164,Menos de 250k,Experto,Sin Experiencia,Remoto,16,Dentro del mercado,0,89.5,1
24,379615,Entre 250k y 1M,Básico,Específica,Remoto,2,Por encima del mercado,0,100.0,1
23,399857,Menos de 250k,Intermedio,Específica,Híbrido,20,Por debajo del mercado,0,64.5,0
34,110460,Menos de 250k,Básico,Sin Experiencia,Híbrido,7,Por encima del mercado,0,94.6,1
26,460363,Menos de 250k,Intermedio,Específica,Remoto,3,Por debajo del mercado,1,90.5,1
33,955202,Menos de 250k,Experto,Sin Experiencia,Remoto,17,Dentro del mercado,1,99.6,1
56,440333,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,3,Por debajo del mercado,0,54.4,0
38,753352,Menos de 250k,Experto,Sin Experiencia,Presencial,17,Dentro del mercado,1,66.2,0
59,969797,Más de 1M,Intermedio,General,Híbrido,3,Por debajo del mercado,1,100.0,1
43,671183,Más de 1M,Intermedio,Sin Experiencia,Presencial,8,Dentro del mercado,1,94.8,1
19,335543,Entre 250k y 1M,Intermedio,General,Remoto,14,Por encima del mercado,1,77.0,1
37,321084,Más de 1M,Experto,Sin Experiencia,Remoto,20,Por encima del mercado,0,100.0,1
16,466140,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,5,Por debajo del mercado,0,100.0,1
34,876383,Menos de 250k,Intermedio,Sin Experiencia,Remoto,1,Dentro del mercado,0,100.0,1
44,584403,Entre 250k y 1M,Experto,General,Híbrido,18,Dentro del mercado,0,84.9,1
36,219861,Más de 1M,Intermedio,Sin Experiencia,Remoto,7,Por debajo del mercado,1,100.0,1
18,307898,Menos de 250k,Experto,Sin Experiencia,Híbrido,6,Por debajo del mercado,1,65.7,0
24,172686,Entre 250k y 1M,Intermedio,General,Híbrido,6,Por debajo del mercado,0,80.8,1
28,950854,Menos de 250k,Básico,Sin Experiencia,Presencial,11,Por debajo del mercado,0,100.0,1
17,456581,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,11,Dentro del mercado,1,82.1,1
56,963833,Más de 1M,Experto,General,Remoto,14,Por debajo del mercado,1,66.5,0
19,97377,Más de 1M,Experto,Sin Experiencia,Remoto,13,Dentro del mercado,1,100.0,1
35,195329,Más de 1M,Básico,General,Remoto,6,Por encima del mercado,0,95.6,1
23,609943,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,3,Dentro del mercado,0,97.9,1
24,310531,Entre 250k y 1M,Intermedio,Específica,Híbrido,6,Dentro del mercado,0,100.0,1
17,226202,Entre 250k y 1M,Intermedio,Específica,Híbrido,1,Por debajo del mercado,0,100.0,1
16,551706,Entre 250k y 1M,Experto,Específica,Híbrido,11,Por debajo del mercado,1,100.0,1
39,407223,Menos de 250k,Experto,Sin Experiencia,Presencial,2,Dentro del mercado,1,100.0,1
53,669526,Entre 250k y 1M,Básico,General,Híbrido,15,Por debajo del mercado,0,100.0,1
53,288794,Más de 1M,Experto,Específica,Híbrido,4,Dentro del mercado,1,61.3,0
40,555968,Entre 250k y 1M,Experto,General,Presencial,18,Por debajo del mercado,1,93.5,1
58,406622,Menos de 250k,Básico,Sin Experiencia,Presencial,8,Por encima del mercado,1,86.4,1
39,325867,Menos de 250k,Experto,General,Presencial,1,Dentro del mercado,0,84.3,1
40,570805,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,8,Por encima del mercado,1,96.3,1
57,341992,Más de 1M,Intermedio,Sin Experiencia,Remoto,6,Por debajo del mercado,0,100.0,1
14,286337,Más de 1M,Intermedio,General,Remoto,8,Dentro del mercado,0,100.0,1
38,995258,Menos de 250k,Intermedio,General,Remoto,8,Dentro del mercado,1,100.0,1
15,861435,Más de 1M,Experto,Específica,Híbrido,20,Dentro del mercado,1,73.1,1
18,520503,Más de 1M,Experto,General,Presencial,3,Por debajo del mercado,0,100.0,1
31,963261,Entre 250k y 1M,Intermedio,Específica,Remoto,1,Dentro del mercado,1,100.0,1
44,926317,Entre 250k y 1M,Experto,Específica,Remoto,5,Dentro del mercado,0,99.0,1
37,403527,Entre 250k y 1M,Intermedio,Específica,Híbrido,10,Por encima del mercado,0,68.0,0
36,546131,Entre 250k y 1M,Básico,General,Presencial,16,Por encima del mercado,0,100.0,1
58,895149,Entre 250k y 1M,Intermedio,General,Remoto,4,Por encima del mercado,1,100.0,1
33,663029,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,5,Por encima del mercado,1,100.0,1
35,837988,Más de 1M,Experto,General,Presencial,13,Por debajo del mercado,0,100.0,1
34,722490,Menos de 250k,Intermedio,Sin Experiencia,Remoto,9,Dentro del mercado,1,100.0,1
16,871981,Menos de 250k,Básico,Específica,Híbrido,12,Por encima del mercado,1,82.9,1
33,159560,Más de 1M,Básico,Específica,Híbrido,6,Por encima del mercado,0,100.0,1
50,329605,Menos de 250k,Experto,Específica,Remoto,15,Por debajo del mercado,0,100.0,1
23,697020,Menos de 250k,Básico,Específica,Presencial,6,Por encima del mercado,1,100.0,1
19,930296,Más de 1M,Experto,Específica,Presencial,16,Por encima del mercado,0,72.9,1
13,916388,Más de 1M,Básico,General,Remoto,4,Por debajo del mercado,1,94.1,1
40,176764,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,3,Por debajo del mercado,0,100.0,1
37,744446,Menos de 250k,Básico,Sin Experiencia,Remoto,6,Por debajo del mercado,0,86.7,1
44,651195,Menos de 250k,Experto,Específica,Híbrido,20,Por encima del mercado,0,99.4,1
32,951695,Más de 1M,Experto,General,Presencial,2,Por debajo del mercado,0,100.0,1
14,287369,Menos de 250k,Experto,Específica,Remoto,6,Dentro del mercado,0,100.0,1
25,601558,Entre 250k y 1M,Experto,Específica,Remoto,18,Por debajo del mercado,1,91.0,1
30,674504,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,1,Por encima del mercado,1,100.0,1
32,296571,Menos de 250k,Básico,Sin Experiencia,Híbrido,7,Por debajo del mercado,1,75.8,1
56,101638,Menos de 250k,Intermedio,Específica,Presencial,12,Por encima del mercado,0,68.4,0
30,657993,Más de 1M,Experto,Específica,Híbrido,9,Por debajo del mercado,1,77.1,1
21,846677,Menos de 250k,Experto,Sin Experiencia,Remoto,12,Dentro del mercado,1,97.7,1
32,239133,Menos de 250k,Intermedio,Sin Experiencia,Remoto,16,Dentro del mercado,1,93.3,1
50,291321,Más de 1M,Básico,General,Presencial,1,Por encima del mercado,0,68.6,0
42,291099,Entre 250k y 1M,Básico,General,Híbrido,6,Por debajo del mercado,0,99.2,1
35,803968,Menos de 250k,Básico,Sin Experiencia,Remoto,10,Por debajo del mercado,1,100.0,1
26,492253,Entre 250k y 1M,Básico,Específica,Híbrido,2,Dentro del mercado,0,100.0,1
46,127880,Más de 1M,Básico,General,Remoto,16,Por debajo del mercado,1,82.8,1
60,813403,Menos de 250k,Intermedio,Sin Experiencia,Presencial,18,Por encima del mercado,0,81.2,1
14,934416,Entre 250k y 1M,Intermedio,General,Híbrido,12,Dentro del mercado,1,100.0,1
51,779544,Más de 1M,Experto,Específica,Híbrido,8,Por encima del mercado,0,100.0,1
42,554300,Menos de 250k,Experto,General,Híbrido,17,Dentro del mercado,1,100.0,1
21,63091,Menos de 250k,Intermedio,Sin Experiencia,Remoto,6,Por debajo del mercado,0,100.0,1
25,645509,Más de 1M,Intermedio,Sin Experiencia,Remoto,12,Por debajo del mercado,1,90.4,1
33,894592,Menos de 250k,Intermedio,Sin Experiencia,Remoto,6,Por debajo del mercado,0,93.2,1
27,615789,Menos de 250k,Experto,Específica,Híbrido,20,Por encima del mercado,1,100.0,1
56,614216,Más de 1M,Básico,General,Presencial,9,Por debajo del mercado,1,85.9,1
42,522230,Entre 250k y 1M,Intermedio,Específica,Híbrido,2,Por debajo del mercado,0,97.9,1
47,804487,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,11,Por debajo del mercado,1,86.4,1
26,715421,Entre 250k y 1M,Intermedio,General,Remoto,20,Por debajo del mercado,1,75.8,1
31,393089,Más de 1M,Intermedio,General,Remoto,1,Dentro del mercado,1,100.0,1
22,994289,Menos de 250k,Intermedio,Sin Experiencia,Remoto,19,Por debajo del mercado,0,67.1,0
24,196040,Entre 250k y 1M,Básico,Específica,Híbrido,17,Dentro del mercado,1,100.0,1
41,748775,Entre 250k y 1M,Básico,General,Presencial,6,Por debajo del mercado,0,75.0,1
42,808059,Más de 1M,Básico,Específica,Híbrido,2,Dentro del mercado,0,100.0,1
33,319035,Entre 250k y 1M,Básico,Específica,Presencial,12,Por encima del mercado,1,100.0,1
42,621050,Entre 250k y 1M,Intermedio,Específica,Presencial,15,Por encima del mercado,1,100.0,1
52,102174,Más de 1M,Experto,Específica,Híbrido,4,Por encima del mercado,1,100.0,1
40,802999,Más de 1M,Básico,General,Presencial,17,Por debajo del mercado,1,100.0,1
41,394401,Entre 250k y 1M,Intermedio,General,Remoto,2,Dentro del mercado,1,80.1,1
29,421091,Más de 1M,Experto,Específica,Presencial,2,Dentro del mercado,1,100.0,1
39,307183,Más de 1M,Básico,Sin Experiencia,Presencial,18,Por encima del mercado,1,100.0,1
58,389144,Menos de 250k,Experto,Específica,Remoto,13,Por debajo del mercado,1,89.7,1
30,787802,Entre 250k y 1M,Intermedio,Específica,Presencial,17,Por debajo del mercado,0,94.0,1
17,50975,Más de 1M,Intermedio,Sin Experiencia,Remoto,1,Por debajo del mercado,0,100.0,1
53,482524,Entre 250k y 1M,Experto,General,Híbrido,7,Por encima del mercado,0,100.0,1
37,318886,Más de 1M,Básico,Específica,Remoto,11,Dentro del mercado,1,100.0,1
41,711579,Más de 1M,Intermedio,General,Presencial,17,Por debajo del mercado,0,100.0,1
18,339383,Más de 1M,Básico,Específica,Híbrido,9,Por encima del mercado,0,68.6,0
51,443192,Más de 1M,Intermedio,Sin Experiencia,Presencial,13,Dentro del mercado,0,100.0,1
32,277773,Más de 1M,Intermedio,Específica,Presencial,19,Dentro del mercado,0,79.0,1
36,571098,Menos de 250k,Básico,Sin Experiencia,Presencial,20,Dentro del mercado,1,100.0,1
48,96870,Más de 1M,Experto,Sin Experiencia,Remoto,17,Por debajo del mercado,0,81.2,1
48,655770,Menos de 250k,Intermedio,Sin Experiencia,Remoto,17,Por encima del mercado,1,100.0,1
51,943727,Más de 1M,Experto,Sin Experiencia,Híbrido,9,Por debajo del mercado,1,100.0,1
45,340950,Más de 1M,Experto,General,Presencial,6,Por encima del mercado,0,88.7,1
20,940456,Entre 250k y 1M,Intermedio,General,Remoto,13,Dentro del mercado,0,100.0,1
26,693994,Más de 1M,Básico,Sin Experiencia,Presencial,1,Por encima del mercado,1,100.0,1
15,778685,Entre 250k y 1M,Experto,General,Remoto,6,Por encima del mercado,1,81.7,1
22,200979,Entre 250k y 1M,Experto,General,Híbrido,16,Por debajo del mercado,1,100.0,1
56,199452,Menos de 250k,Experto,Específica,Híbrido,15,Dentro del mercado,1,100.0,1
38,316630,Menos de 250k,Intermedio,General,Presencial,14,Por debajo del mercado,0,100.0,1
44,173053,Más de 1M,Intermedio,Sin Experiencia,Híbrido,19,Por encima del mercado,0,98.3,1
40,165655,Más de 1M,Intermedio,Específica,Remoto,17,Por debajo del mercado,0,88.2,1
55,496368,Menos de 250k,Básico,General,Presencial,7,Dentro del mercado,0,100.0,1
51,556373,Entre 250k y 1M,Experto,General,Presencial,2,Por debajo del mercado,0,75.0,1
29,785675,Menos de 250k,Intermedio,Específica,Remoto,19,Por debajo del mercado,1,93.5,1
50,950709,Más de 1M,Intermedio,Específica,Presencial,12,Por debajo del mercado,0,100.0,1
27,606273,Entre 250k y 1M,Experto,Específica,Presencial,11,Por debajo del mercado,1,94.6,1
30,626950,Menos de 250k,Experto,General,Presencial,4,Dentro del mercado,1,100.0,1
23,820575,Más de 1M,Experto,Específica,Híbrido,6,Por encima del mercado,1,77.0,1
45,884569,Más de 1M,Experto,Sin Experiencia,Híbrido,20,Por encima del mercado,1,100.0,1
27,378880,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,18,Por debajo del mercado,1,100.0,1
56,223255,Menos de 250k,Básico,Específica,Remoto,4,Por debajo del mercado,1,98.9,1
38,726838,Más de 1M,Intermedio,Específica,Presencial,19,Por debajo del mercado,0,82.4,1
59,307719,Menos de 250k,Básico,Específica,Presencial,5,Dentro del mercado,1,100.0,1
17,640550,Menos de 250k,Básico,General,Remoto,17,Por debajo del mercado,1,81.7,1
49,934451,Más de 1M,Experto,General,Remoto,9,Por debajo del mercado,1,67.3,0
36,288978,Más de 1M,Intermedio,General,Presencial,3,Dentro del mercado,0,90.9,1
47,721290,Más de 1M,Experto,Específica,Presencial,6,Por encima del mercado,0,100.0,1
16,992385,Entre 250k y 1M,Básico,Específica,Híbrido,13,Dentro del mercado,1,100.0,1
35,802842,Entre 250k y 1M,Básico,Específica,Presencial,8,Por debajo del mercado,1,100.0,1
41,547431,Menos de 250k,Básico,Específica,Remoto,18,Por debajo del mercado,1,100.0,1
56,687877,Menos de 250k,Intermedio,General,Híbrido,12,Por encima del mercado,0,67.0,0
52,851010,Más de 1M,Intermedio,Específica,Remoto,8,Por debajo del mercado,1,80.9,1
20,829629,Más de 1M,Básico,General,Presencial,19,Dentro del mercado,0,70.2,1
22,64368,Entre 250k y 1M,Experto,General,Remoto,9,Por debajo del mercado,0,87.4,1
34,656811,Menos de 250k,Básico,Sin Experiencia,Remoto,10,Por debajo del mercado,1,100.0,1
56,727121,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,13,Por encima del mercado,1,100.0,1
49,63214,Más de 1M,Básico,Específica,Remoto,6,Por encima del mercado,0,98.6,1
20,996430,Entre 250k y 1M,Intermedio,General,Híbrido,1,Dentro del mercado,0,91.9,1
20,960383,Entre 250k y 1M,Intermedio,Específica,Presencial,14,Por debajo del mercado,0,86.4,1
31,763568,Más de 1M,Experto,Específica,Híbrido,8,Dentro del mercado,0,94.5,1
38,714085,Entre 250k y 1M,Básico,Específica,Presencial,17,Por debajo del mercado,0,100.0,1
21,278223,Más de 1M,Básico,Sin Experiencia,Remoto,8,Por debajo del mercado,1,61.9,0
22,931784,Más de 1M,Experto,General,Remoto,12,Por encima del mercado,0,78.8,1
41,659791,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,4,Por encima del mercado,1,100.0,1
29,496675,Más de 1M,Experto,Específica,Híbrido,10,Por debajo del mercado,1,98.1,1
51,525540,Entre 250k y 1M,Intermedio,General,Presencial,15,Por encima del mercado,0,67.9,0
26,412933,Más de 1M,Intermedio,Sin Experiencia,Híbrido,20,Por encima del mercado,0,100.0,1
51,80581,Menos de 250k,Experto,Específica,Remoto,11,Por debajo del mercado,0,80.0,1
24,211675,Más de 1M,Básico,General,Remoto,7,Por debajo del mercado,0,95.2,1
30,513719,Más de 1M,Experto,General,Presencial,8,Dentro del mercado,1,66.8,0
24,129155,Entre 250k y 1M,Básico,General,Presencial,11,Por debajo del mercado,1,93.6,1
49,739765,Menos de 250k,Intermedio,Sin Experiencia,Remoto,15,Por encima del mercado,0,61.8,0
50,363309,Menos de 250k,Intermedio,Específica,Híbrido,3,Por encima del mercado,0,100.0,1
15,187743,Más de 1M,Experto,General,Remoto,13,Por encima del mercado,1,90.4,1
60,638220,Más de 1M,Experto,General,Remoto,9,Por debajo del mercado,1,58.9,0
31,778280,Más de 1M,Intermedio,General,Híbrido,18,Dentro del mercado,1,100.0,1
24,752821,Más de 1M,Experto,General,Presencial,13,Por encima del mercado,1,77.0,1
51,623560,Menos de 250k,Intermedio,Específica,Híbrido,15,Por encima del mercado,1,100.0,1
40,841164,Más de 1M,Básico,Específica,Híbrido,13,Dentro del mercado,1,100.0,1
13,390089,Más de 1M,Intermedio,Sin Experiencia,Remoto,19,Por debajo del mercado,1,59.6,0
23,481166,Menos de 250k,Experto,General,Híbrido,6,Dentro del mercado,0,100.0,1
22,795747,Más de 1M,Básico,Sin Experiencia,Híbrido,16,Dentro del mercado,1,89.9,1
33,868226,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,8,Dentro del mercado,0,100.0,1
51,307957,Menos de 250k,Intermedio,Específica,Presencial,2,Por debajo del mercado,0,88.3,1
54,487620,Entre 250k y 1M,Experto,Específica,Remoto,16,Dentro del mercado,0,66.0,0
22,892207,Entre 250k y 1M,Básico,General,Híbrido,17,Por encima del mercado,1,100.0,1
32,763300,Menos de 250k,Experto,Específica,Híbrido,18,Por debajo del mercado,0,87.0,1
14,846336,Menos de 250k,Básico,General,Remoto,5,Por encima del mercado,0,59.2,0
18,199854,Menos de 250k,Básico,Sin Experiencia,Presencial,8,Por encima del mercado,1,63.5,0
27,307894,Menos de 250k,Intermedio,General,Presencial,11,Dentro del mercado,1,75.3,1
14,333833,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,2,Por debajo del mercado,1,100.0,1
34,715798,Más de 1M,Experto,General,Híbrido,2,Dentro del mercado,0,100.0,1
