duracion,presupuesto,facturacion_anual,fortaleza_tecnologica,experiencia_requerida,lugar_trabajo,numero_perfiles_requeridos,precio_hora,volumetria,exito,prob_exito
30,1510121,Más de 1M,Intermedio,Sin Experiencia,Remoto,16,Por debajo del mercado,400,1,49.1
18,2738688,Más de 1M,Experto,Sin Experiencia,Presencial,4,Dentro del mercado,497,1,65.3
2,2021592,Más de 1M,Experto,Específica,Híbrido,2,Dentro del mercado,497,0,76.63
11,848294,Menos de 250k,Básico,General,Híbrido,7,Por encima del mercado,2,0,23.79
8,2498210,Menos de 250k,Experto,Específica,Híbrido,7,Por debajo del mercado,435,1,83.28
7,1063495,Menos de 250k,Básico,Sin Experiencia,Presencial,7,Por debajo del mercado,398,1,27.82
4,2322717,Menos de 250k,Intermedio,General,Remoto,11,Por debajo del mercado,60,0,53.28
35,816446,Menos de 250k,Experto,Sin Experiencia,Presencial,14,Por debajo del mercado,21,0,39.29
27,907446,250k a 1M,Intermedio,Sin Experiencia,Presencial,9,Por encima del mercado,293,1,34.61
14,2274764,Más de 1M,Básico,General,Presencial,6,Por encima del mercado,488,0,51.89
33,2785811,250k a 1M,Experto,Sin Experiencia,Presencial,4,Dentro del mercado,246,0,58.24
23,995508,250k a 1M,Experto,General,Híbrido,12,Por debajo del mercado,371,1,60.09
4,2410062,Más de 1M,Básico,Específica,Presencial,19,Dentro del mercado,122,0,62.01
15,614580,250k a 1M,Experto,Específica,Híbrido,20,Por debajo del mercado,125,0,64.9
30,2845002,Menos de 250k,Básico,Sin Experiencia,Híbrido,1,Dentro del mercado,30,1,30.1
27,2798947,Más de 1M,Intermedio,General,Remoto,19,Dentro del mercado,400,0,74.24
24,2519621,250k a 1M,Básico,Sin Experiencia,Híbrido,15,Por debajo del mercado,39,1,37.62
26,316298,Más de 1M,Intermedio,Específica,Híbrido,14,Por encima del mercado,275,0,51.91
17,515869,Menos de 250k,Básico,Específica,Presencial,5,Por debajo del mercado,361,0,39.74
6,2625088,250k a 1M,Experto,Específica,Presencial,9,Por debajo del mercado,362,1,83.86
6,232351,Menos de 250k,Experto,Sin Experiencia,Remoto,18,Dentro del mercado,16,0,36.3
10,2256823,Más de 1M,Básico,Específica,Híbrido,16,Por encima del mercado,268,0,62.61
1,862905,Más de 1M,Experto,General,Remoto,20,Por debajo del mercado,327,1,63.44
25,2617548,250k a 1M,Intermedio,Sin Experiencia,Híbrido,16,Por debajo del mercado,318,1,57.72
31,2417899,Más de 1M,Intermedio,Sin Experiencia,Híbrido,4,Por encima del mercado,283,1,45.67
35,2945175,Más de 1M,Básico,Específica,Remoto,11,Por debajo del mercado,51,1,59.23
22,970190,Menos de 250k,Experto,Sin Experiencia,Remoto,12,Por encima del mercado,28,1,39.54
23,1521510,250k a 1M,Intermedio,General,Híbrido,14,Por encima del mercado,267,1,53.73
7,2331196,Más de 1M,Básico,Específica,Remoto,16,Dentro del mercado,130,0,59.21
9,46992,250k a 1M,Básico,Sin Experiencia,Remoto,11,Por debajo del mercado,299,1,17.69
31,2462768,Más de 1M,Intermedio,Sin Experiencia,Remoto,14,Dentro del mercado,189,1,50.8
15,1439083,250k a 1M,Básico,Sin Experiencia,Híbrido,7,Por debajo del mercado,249,0,27.11
29,92076,Menos de 250k,Intermedio,General,Híbrido,12,Por debajo del mercado,318,1,39.46
34,226450,250k a 1M,Básico,Específica,Híbrido,11,Por debajo del mercado,290,0,39.21
18,1982919,250k a 1M,Básico,General,Híbrido,3,Por debajo del mercado,407,1,44.29
10,1958303,250k a 1M,Intermedio,Específica,Híbrido,10,Por debajo del mercado,333,1,67.07
16,1776268,Menos de 250k,Intermedio,General,Híbrido,5,Por debajo del mercado,208,1,47.75
30,2348797,Más de 1M,Experto,Sin Experiencia,Presencial,13,Por debajo del mercado,214,0,59.66
35,1295552,Más de 1M,Intermedio,General,Remoto,4,Por encima del mercado,210,1,42.26
10,2807786,250k a 1M,Experto,General,Híbrido,10,Por debajo del mercado,426,1,78.36
31,2885708,Más de 1M,Intermedio,General,Remoto,17,Por debajo del mercado,84,1,64.13
11,607751,Más de 1M,Experto,Sin Experiencia,Híbrido,12,Dentro del mercado,312,0,44.44
21,788517,250k a 1M,Básico,General,Remoto,20,Dentro del mercado,374,1,44.11
16,1849248,Menos de 250k,Experto,Sin Experiencia,Híbrido,13,Por debajo del mercado,437,1,61.35
19,470522,250k a 1M,Básico,Sin Experiencia,Presencial,15,Por debajo del mercado,329,0,25.83
36,1762076,Menos de 250k,Experto,Sin Experiencia,Remoto,15,Dentro del mercado,19,1,49.44
30,1894021,250k a 1M,Básico,General,Remoto,14,Por encima del mercado,434,0,52.46
9,1180671,Menos de 250k,Intermedio,Sin Experiencia,Presencial,2,Dentro del mercado,22,0,23.97
31,2433129,250k a 1M,Experto,General,Presencial,14,Dentro del mercado,282,1,73.29
18,2546154,Más de 1M,Experto,Específica,Presencial,19,Por encima del mercado,186,0,85.29
23,614067,Menos de 250k,Experto,Específica,Presencial,9,Dentro del mercado,411,0,65.22
28,1760306,Más de 1M,Básico,General,Híbrido,13,Dentro del mercado,389,1,49.02
17,2379948,Más de 1M,Experto,General,Híbrido,12,Por debajo del mercado,26,0,63.58
3,2680774,Más de 1M,Experto,Sin Experiencia,Presencial,2,Por debajo del mercado,360,0,59.11
27,1875377,Más de 1M,Experto,General,Remoto,7,Por encima del mercado,136,1,58.08
9,1640303,Más de 1M,Intermedio,Sin Experiencia,Presencial,6,Dentro del mercado,147,0,35.31
10,1976764,250k a 1M,Experto,Sin Experiencia,Híbrido,4,Por encima del mercado,188,0,48.41
18,226465,Menos de 250k,Básico,Sin Experiencia,Remoto,6,Por encima del mercado,207,0,12.97
8,1338056,250k a 1M,Básico,General,Remoto,9,Dentro del mercado,147,0,34.54
16,1794536,Más de 1M,Básico,Sin Experiencia,Presencial,1,Por encima del mercado,247,0,26.11
22,1238564,250k a 1M,Básico,General,Presencial,17,Por encima del mercado,401,0,47.17
13,320968,250k a 1M,Experto,General,Presencial,11,Por debajo del mercado,149,0,45.93
11,1743257,250k a 1M,Básico,General,Híbrido,2,Por debajo del mercado,417,0,41.44
12,962729,Más de 1M,Experto,General,Remoto,17,Dentro del mercado,244,1,59.7
29,1302103,250k a 1M,Experto,General,Híbrido,11,Por encima del mercado,324,1,60.99
1,1986518,Más de 1M,Experto,General,Presencial,18,Por debajo del mercado,273,1,71.56
10,1903042,Menos de 250k,Intermedio,Sin Experiencia,Remoto,20,Por debajo del mercado,351,0,54.56
16,1579416,250k a 1M,Experto,General,Híbrido,15,Por encima del mercado,229,1,63.91
4,1898657,250k a 1M,Intermedio,Específica,Remoto,19,Por debajo del mercado,52,0,64.8
35,1869108,250k a 1M,Intermedio,General,Presencial,8,Dentro del mercado,359,1,55.46
11,2403322,Menos de 250k,Experto,Sin Experiencia,Remoto,18,Por debajo del mercado,459,1,71.3
11,1901962,Más de 1M,Básico,Específica,Presencial,14,Por debajo del mercado,199,0,55.49
2,2105555,250k a 1M,Básico,Específica,Remoto,19,Dentro del mercado,322,0,64.97
18,1208935,Más de 1M,Experto,Sin Experiencia,Híbrido,15,Por debajo del mercado,371,0,54.47
34,1468553,Menos de 250k,Experto,Específica,Híbrido,4,Por debajo del mercado,114,1,61.11
36,2549247,Más de 1M,Básico,General,Híbrido,15,Por encima del mercado,477,0,61.05
35,1442210,Menos de 250k,Experto,General,Híbrido,4,Por debajo del mercado,250,0,54.92
25,2627335,Más de 1M,Intermedio,Sin Experiencia,Presencial,11,Por encima del mercado,421,1,57.15
5,186655,Menos de 250k,Intermedio,General,Híbrido,10,Por encima del mercado,101,0,32.4
17,2812253,250k a 1M,Básico,Sin Experiencia,Presencial,11,Dentro del mercado,323,1,46.06
29,1189575,Menos de 250k,Experto,General,Presencial,13,Dentro del mercado,369,1,62.72
18,2749231,Menos de 250k,Básico,General,Remoto,6,Dentro del mercado,156,0,46.67
15,747126,Menos de 250k,Básico,General,Remoto,5,Por encima del mercado,469,1,35.29
2,1407080,Más de 1M,Básico,Específica,Presencial,11,Por encima del mercado,225,1,49.07
8,2131279,250k a 1M,Básico,Sin Experiencia,Híbrido,13,Por encima del mercado,283,0,39.55
15,542220,Más de 1M,Intermedio,General,Presencial,6,Por debajo del mercado,431,1,42.85
22,1318774,Menos de 250k,Experto,General,Híbrido,2,Dentro del mercado,408,1,56.93
1,2418561,Menos de 250k,Básico,Específica,Presencial,2,Dentro del mercado,470,1,59.79
25,2018520,Menos de 250k,Básico,Específica,Presencial,2,Por debajo del mercado,206,0,47.87
21,741312,250k a 1M,Intermedio,General,Presencial,19,Dentro del mercado,133,1,45.65
27,1776527,Menos de 250k,Experto,General,Híbrido,7,Por encima del mercado,470,0,67.12
28,306333,250k a 1M,Básico,General,Híbrido,20,Dentro del mercado,273,1,36.25
12,2699942,Menos de 250k,Básico,General,Híbrido,15,Dentro del mercado,371,1,59.38
3,364418,Menos de 250k,Experto,Específica,Remoto,14,Por debajo del mercado,135,0,58.19
19,1269445,Más de 1M,Intermedio,General,Híbrido,20,Dentro del mercado,49,1,49.16
30,1300261,Más de 1M,Básico,Sin Experiencia,Presencial,1,Dentro del mercado,129,0,17.62
18,2943959,Más de 1M,Intermedio,Sin Experiencia,Híbrido,7,Por debajo del mercado,195,0,50.54
22,1225844,250k a 1M,Intermedio,General,Remoto,4,Dentro del mercado,103,0,38.35
20,2314462,Más de 1M,Experto,Específica,Híbrido,15,Dentro del mercado,422,1,87.05
18,1189466,Menos de 250k,Experto,General,Presencial,18,Por debajo del mercado,286,0,63.97
30,1600923,Menos de 250k,Básico,Específica,Presencial,15,Por debajo del mercado,219,0,53.83
33,141477,250k a 1M,Experto,Sin Experiencia,Híbrido,9,Por debajo del mercado,231,0,35.09
9,1006993,Menos de 250k,Experto,General,Presencial,20,Dentro del mercado,102,1,58.13
8,2380585,Más de 1M,Intermedio,General,Remoto,18,Dentro del mercado,375,1,68.56
1,1583253,Más de 1M,Experto,Específica,Remoto,11,Por debajo del mercado,186,1,69.66
21,1855024,Más de 1M,Intermedio,Específica,Remoto,7,Por encima del mercado,176,0,59.08
6,2401216,250k a 1M,Intermedio,General,Presencial,2,Dentro del mercado,471,1,59.64
18,1546888,250k a 1M,Intermedio,Sin Experiencia,Híbrido,19,Por debajo del mercado,349,0,50.19
22,607605,Menos de 250k,Intermedio,Sin Experiencia,Presencial,7,Dentro del mercado,214,0,27.75
19,937745,Más de 1M,Básico,General,Presencial,9,Dentro del mercado,112,0,29.49
13,2901063,Más de 1M,Experto,Sin Experiencia,Híbrido,17,Dentro del mercado,28,1,62.6
30,2905692,Más de 1M,Intermedio,Específica,Remoto,6,Por debajo del mercado,54,0,65.18
15,525747,Más de 1M,Intermedio,Específica,Remoto,5,Por debajo del mercado,62,1,40.87
4,1061793,Más de 1M,Experto,General,Presencial,12,Por debajo del mercado,353,1,60.21
10,945757,250k a 1M,Experto,Sin Experiencia,Remoto,8,Por debajo del mercado,304,0,44.58
19,36679,Más de 1M,Básico,Específica,Remoto,12,Por encima del mercado,309,1,38.64
24,943191,250k a 1M,Intermedio,General,Presencial,19,Por encima del mercado,469,0,57.75
25,1536254,Más de 1M,Experto,Específica,Híbrido,8,Dentro del mercado,90,0,64.06
12,1634573,Menos de 250k,Básico,Específica,Remoto,5,Por encima del mercado,379,0,51.47
19,292625,Menos de 250k,Experto,General,Presencial,18,Dentro del mercado,224,1,53.15
2,1873541,250k a 1M,Básico,General,Remoto,7,Por encima del mercado,279,0,42.36
27,953890,Más de 1M,Experto,Específica,Híbrido,3,Por debajo del mercado,403,1,63.88
31,2360037,250k a 1M,Experto,General,Híbrido,5,Por encima del mercado,423,1,70.04
